gene,cancer_type
BHMT,LAML
BICD2,LAML
BID,LAML
BIRC2,LAML
BIRC3,LAML
BIRC5,LAML
BIRC6,LAML
BIRC8,LAML
BIVM,LAML
BLM,LAML
BLOC1S2,LAML
BLOC1S6,LAML
BLVRB,LAML
BLZF1,LAML
BMF,LAML
BMI1,LAML
BMP10,LAML
BMP2K,LAML
BMP3,LAML
BMP4,LAML
BMP5,LAML
BMP8A,LAML
BMP8B,LAML
BMPR1A,LAML
BMPR1B,LAML
BMPR2,LAML
BMS1,LAML
BNC1,LAML
BNC2,LAML
BNIP1,LAML
BNIP2,LAML
BNIP3,LAML
BOD1L1,LAML
BOD1L2,LAML
BOLA3,LAML
BOP1,LAML
BORA,LAML
BPGM,LAML
BPIFC,LAML
BPNT1,LAML
BPTF,LAML
BPY2C,LAML
BRAF,LAML
BRAP,LAML
BRAT1,LAML
BRCA1,LAML
BRCA2,LAML
BRCC3,LAML
BRD1,LAML
BRD2,LAML
BRD4,LAML
BRD7,LAML
BRD8,LAML
BRD9,LAML
BRF1,LAML
BRF2,LAML
BRI3,LAML
BRI3BP,LAML
BRINP2,LAML
BRIP1,LAML
BRIX1,LAML
BRMS1,LAML
BRMS1L,LAML
BRPF1,LAML
BRPF3,LAML
BRS3,LAML
BRWD1,LAML
BRWD3,LAML
BSCL2,LAML
BSG,LAML
BSN,LAML
BSND,LAML
BSPH1,LAML
BST1,LAML
BTAF1,LAML
BTBD10,LAML
BTBD3,LAML
BTBD6,LAML
BTBD7,LAML
BTBD8,LAML
BTBD9,LAML
BTC,LAML
BTD,LAML
BTF3,LAML
BTF3L4,LAML
BTG1,LAML
BTK,LAML
BTLA,LAML
BTRC,LAML
BUB1,LAML
BUB1B,LAML
BUB3,LAML
BUD13,LAML
BUD31,LAML
BYSL,LAML
BZW1,LAML
BZW2,LAML
C10orf10,LAML
C10orf107,LAML
C10orf128,LAML
C10orf129,LAML
C10orf131,LAML
C10orf137,LAML
C10orf2,LAML
C10orf68,LAML
C10orf76,LAML
C10orf82,LAML
C10orf88,LAML
C10orf95,LAML
C11orf30,LAML
C11orf31,LAML
C11orf42,LAML
C11orf49,LAML
C11orf54,LAML
C11orf57,LAML
C11orf58,LAML
C11orf65,LAML
C11orf70,LAML
C11orf73,LAML
C11orf74,LAML
C11orf82,LAML
C11orf83,LAML
C11orf85,LAML
C11orf88,LAML
C11orf91,LAML
C11orf94,LAML
C12orf10,LAML
C12orf4,LAML
C12orf40,LAML
C12orf42,LAML
C12orf43,LAML
C12orf45,LAML
C12orf49,LAML
C12orf50,LAML
C12orf52,LAML
C12orf56,LAML
C12orf57,LAML
C12orf65,LAML
C12orf71,LAML
C12orf75,LAML
C13orf45,LAML
C14orf159,LAML
C14orf164,LAML
C14orf166,LAML
C14orf166B,LAML
C14orf178,LAML
C14orf2,LAML
C14orf28,LAML
C14orf39,LAML
C14orf80,LAML
C15orf26,LAML
C15orf38-AP3S2,LAML
C15orf41,LAML
C15orf43,LAML
C15orf48,LAML
C15orf57,LAML
C16orf45,LAML
C16orf59,LAML
C16orf62,LAML
C16orf72,LAML
C16orf80,LAML
C16orf87,LAML
C16orf90,LAML
C16orf92,LAML
C17orf102,LAML
C17orf104,LAML
C17orf105,LAML
C17orf49,LAML
C17orf58,LAML
C17orf66,LAML
C17orf70,LAML
C17orf74,LAML
C17orf75,LAML
C17orf80,LAML
C17orf85,LAML
C17orf89,LAML
C17orf96,LAML
C17orf98,LAML
C17orf99,LAML
C18orf21,LAML
C18orf32,LAML
C19orf18,LAML
C19orf25,LAML
C19orf40,LAML
C19orf43,LAML
C19orf48,LAML
C19orf52,LAML
C19orf53,LAML
C19orf70,LAML
C19orf77,LAML
C19orf82,LAML
C19orf83,LAML
C1D,LAML
C1GALT1,LAML
C1GALT1C1,LAML
C1orf101,LAML
C1orf105,LAML
C1orf109,LAML
C1orf112,LAML
C1orf122,LAML
C1orf131,LAML
C1orf146,LAML
C1orf172,LAML
C1orf234,LAML
C1orf27,LAML
C1orf35,LAML
C1orf43,LAML
C1orf52,LAML
C1orf54,LAML
C1orf74,LAML
C1orf86,LAML
C1orf87,LAML
C1QBP,LAML
C1QL2,LAML
C1QTNF5,LAML
C1QTNF9,LAML
C1QTNF9B,LAML
C1S,LAML
C20orf112,LAML
C20orf196,LAML
C20orf197,LAML
C20orf24,LAML
C20orf85,LAML
C21orf2,LAML
C21orf59,LAML
C22orf43,LAML
C22orf46,LAML
C2CD4D,LAML
C2CD5,LAML
C2orf15,LAML
C2orf43,LAML
C2orf49,LAML
C2orf53,LAML
C2orf57,LAML
C2orf68,LAML
C2orf76,LAML
C2orf78,LAML
C2orf80,LAML
C2orf88,LAML
C3orf14,LAML
C3orf17,LAML
C3orf27,LAML
C3orf36,LAML
C3orf38,LAML
C3orf58,LAML
C3orf62,LAML
C3orf70,LAML
C3orf83,LAML
C4BPA,LAML
C4BPB,LAML
C4orf27,LAML
C4orf33,LAML
C4orf46,LAML
C4orf47,LAML
C4orf51,LAML
C5orf15,LAML
C5orf38,LAML
C5orf48,LAML
C5orf52,LAML
C5orf58,LAML
C5orf60,LAML
C6,LAML
C6orf106,LAML
C6orf163,LAML
C6orf211,LAML
C6orf226,LAML
C6orf47,LAML
C6orf48,LAML
C6orf58,LAML
C6orf62,LAML
C6orf89,LAML
C7orf25,LAML
C7orf26,LAML
C7orf34,LAML
C7orf55-LUC7L2,LAML
C7orf57,LAML
C7orf62,LAML
C8orf33,LAML
C8orf44,LAML
C8orf88,LAML
C9orf114,LAML
C9orf129,LAML
C9orf131,LAML
C9orf135,LAML
C9orf153,LAML
C9orf156,LAML
C9orf16,LAML
C9orf172,LAML
C9orf41,LAML
C9orf78,LAML
C9orf85,LAML
C9orf96,LAML
CA11,LAML
CA5A,LAML
CAAP1,LAML
CAB39,LAML
CABIN1,LAML
CACNA2D1,LAML
CACNB1,LAML
CACNB3,LAML
CACNG2,LAML
CACNG3,LAML
CACNG6,LAML
CACTIN,LAML
CACYBP,LAML
CAD,LAML
CADM4,LAML
CALCA,LAML
CALCB,LAML
CALCOCO2,LAML
CALM2,LAML
CALML6,LAML
CAMK1D,LAML
CAMK2B,LAML
CAMLG,LAML
CAMSAP2,LAML
CAMSAP3,LAML
CAND1,LAML
CANT1,LAML
CANX,LAML
CAP1,LAML
CAPN15,LAML
CAPRIN1,LAML
CAPS2,LAML
CAPZA2,LAML
CAPZB,LAML
CARD10,LAML
CARD16,LAML
CARD17,LAML
CARM1,LAML
CARS,LAML
CARS2,LAML
CASC1,LAML
CASC3,LAML
CASC5,LAML
CASP3,LAML
CASP8,LAML
CAST,LAML
CASZ1,LAML
CATSPER1,LAML
CATSPER4,LAML
CAV1,LAML
CAV2,LAML
CBFB,LAML
CBLL1,LAML
CBLN2,LAML
CBLN4,LAML
CBWD1,LAML
CBWD3,LAML
CBX1,LAML
CBX3,LAML
CC2D1A,LAML
CC2D2B,LAML
CCAR1,LAML
CCDC101,LAML
CCDC102A,LAML
CCDC102B,LAML
CCDC104,LAML
CCDC106,LAML
CCDC107,LAML
CCDC109B,LAML
CCDC112,LAML
CCDC115,LAML
CCDC117,LAML
CCDC12,LAML
CCDC121,LAML
CCDC130,LAML
CCDC132,LAML
CCDC137,LAML
CCDC140,LAML
CCDC144A,LAML
CCDC144NL,LAML
CCDC148,LAML
CCDC152,LAML
CCDC158,LAML
CCDC160,LAML
CCDC172,LAML
CCDC173,LAML
CCDC174,LAML
CCDC178,LAML
CCDC179,LAML
CCDC181,LAML
CCDC22,LAML
CCDC23,LAML
CCDC25,LAML
CCDC27,LAML
CCDC38,LAML
CCDC43,LAML
CCDC50,LAML
CCDC51,LAML
CCDC58,LAML
CCDC59,LAML
CCDC6,LAML
CCDC62,LAML
CCDC63,LAML
CCDC66,LAML
CCDC68,LAML
CCDC69,LAML
CCDC73,LAML
CCDC74B,LAML
CCDC77,LAML
CCDC80,LAML
CCDC82,LAML
CCDC84,LAML
CCDC85C,LAML
CCDC86,LAML
CCDC9,LAML
CCDC90B,LAML
CCDC91,LAML
CCDC93,LAML
CCDC94,LAML
CCER1,LAML
CCIN,LAML
CCL1,LAML
CCL13,LAML
CCL27,LAML
CCL7,LAML
CCM2,LAML
CCNA2,LAML
CCNB1,LAML
CCNB1IP1,LAML
CCNB2,LAML
CCNC,LAML
CCND1,LAML
CCND2,LAML
CCND3,LAML
CCNDBP1,LAML
CCNE1,LAML
CCNE2,LAML
CCNF,LAML
CCNG1,LAML
CCNH,LAML
CCNI,LAML
CCNK,LAML
CCNL1,LAML
CCNT1,LAML
CCNT2,LAML
CCNYL1,LAML
CCP110,LAML
CCR4,LAML
CCR5,LAML
CCS,LAML
CCSER1,LAML
CCT2,LAML
CCT3,LAML
CCT4,LAML
CCT5,LAML
CCT6A,LAML
CCT6B,LAML
CCT7,LAML
CCT8,LAML
CCT8L2,LAML
CCZ1B,LAML
CD151,LAML
CD163,LAML
CD164,LAML
CD177,LAML
CD19,LAML
CD1C,LAML
CD200,LAML
CD244,LAML
CD27,LAML
CD276,LAML
CD2AP,LAML
CD2BP2,LAML
CD300C,LAML
CD302,LAML
CD36,LAML
CD37,LAML
CD3D,LAML
CD3EAP,LAML
CD4,LAML
CD44,LAML
CD46,LAML
CD47,LAML
CD48,LAML
CD52,LAML
CD55,LAML
CD58,LAML
CD5L,LAML
CD79A,LAML
CD79B,LAML
CD81,LAML
CD86,LAML
CD8B,LAML
CD9,LAML
CD96,LAML
CDADC1,LAML
CDAN1,LAML
CDC123,LAML
CDC16,LAML
CDC20,LAML
CDC23,LAML
CDC25A,LAML
CDC25B,LAML
CDC26,LAML
CDC27,LAML
CDC37,LAML
CDC37L1,LAML
CDC40,LAML
CDC42,LAML
CDC45,LAML
CDC5L,LAML
CDC6,LAML
CDC7,LAML
CDC73,LAML
CDCA2,LAML
CDCA3,LAML
CDCA5,LAML
CDCA8,LAML
CDCP2,LAML
CDH1,LAML
CDH10,LAML
CDH11,LAML
CDH17,LAML
CDH2,LAML
CDH23,LAML
CDH24,LAML
CDIP1,LAML
CDIPT,LAML
CDK1,LAML
CDK11A,LAML
CDK12,LAML
CDK13,LAML
CDK16,LAML
CDK17,LAML
CDK2,LAML
CDK2AP2,LAML
CDK4,LAML
CDK5,LAML
CDK5R2,LAML
CDK5RAP2,LAML
CDK5RAP3,LAML
CDK6,LAML
CDK7,LAML
CDK8,LAML
CDK9,LAML
CDKL4,LAML
CDKN2AIP,LAML
CDKN2B,LAML
CDRT1,LAML
CDRT15,LAML
CDRT15L2,LAML
CDS2,LAML
CDT1,LAML
CDX2,LAML
CDY2B,LAML
CEACAM3,LAML
CEACAM4,LAML
CEACAM5,LAML
CEACAM6,LAML
CEACAM8,LAML
CEBPA,LAML
CEBPB,LAML
CEBPD,LAML
CEBPZ,LAML
CELSR2,LAML
CEND1,LAML
CENPA,LAML
CENPC,LAML
CENPE,LAML
CENPF,LAML
CENPH,LAML
CENPI,LAML
CENPJ,LAML
CENPK,LAML
CENPL,LAML
CENPM,LAML
CENPN,LAML
CENPO,LAML
CENPP,LAML
CENPQ,LAML
CENPT,LAML
CENPU,LAML
CENPW,LAML
CEP104,LAML
CEP112,LAML
CEP120,LAML
CEP135,LAML
CEP152,LAML
CEP170,LAML
CEP170B,LAML
CEP192,LAML
CEP290,LAML
CEP350,LAML
CEP44,LAML
CEP55,LAML
CEP57,LAML
CEP57L1,LAML
CEP63,LAML
CEP70,LAML
CEP78,LAML
CEP85,LAML
CEP95,LAML
CEP97,LAML
CEPT1,LAML
CERS2,LAML
CERS3,LAML
CERS5,LAML
CES1,LAML
CETN2,LAML
CETN3,LAML
CFC1,LAML
CFC1B,LAML
CFDP1,LAML
CFH,LAML
CFHR1,LAML
CFHR3,LAML
CFHR4,LAML
CFHR5,LAML
CFI,LAML
CFL1,LAML
CFLAR,LAML
CH25H,LAML
CHAC2,LAML
CHAF1A,LAML
CHAF1B,LAML
CHAMP1,LAML
CHCHD1,LAML
CHCHD2,LAML
CHCHD3,LAML
CHCHD4,LAML
CHCHD5,LAML
CHCHD7,LAML
CHD1,LAML
CHD2,LAML
CHD4,LAML
CHD6,LAML
CHD7,LAML
CHD8,LAML
CHD9,LAML
CHDC2,LAML
CHEK1,LAML
CHERP,LAML
CHFR,LAML
CHI3L2,LAML
CHIC1,LAML
CHIC2,LAML
CHKA,LAML
CHM,LAML
CHML,LAML
CHMP1A,LAML
CHMP1B,LAML
CHMP2A,LAML
CHMP2B,LAML
CHMP3,LAML
CHMP4B,LAML
CHMP5,LAML
CHMP6,LAML
CHMP7,LAML
CHORDC1,LAML
CHP1,LAML
CHPT1,LAML
CHRAC1,LAML
CHRFAM7A,LAML
CHRM2,LAML
CHRM4,LAML
CHRNE,LAML
CHST10,LAML
CHST11,LAML
CHST8,LAML
CHTF18,LAML
CHTF8,LAML
CHTOP,LAML
CHUK,LAML
CHURC1,LAML
CIAO1,LAML
CIAPIN1,LAML
CILP,LAML
CINP,LAML
CIR1,LAML
CIRH1A,LAML
CISD1,LAML
CIT,LAML
CITED2,LAML
CITED4,LAML
CKAP2,LAML
CKAP2L,LAML
CKAP4,LAML
CKAP5,LAML
CKS2,LAML
