gene,cancer_type
BTK,KIRC
BTLA,KIRC
BTRC,KIRC
BUB1,KIRC
BUB1B,KIRC
BUB3,KIRC
BUD13,KIRC
BUD31,KIRC
BYSL,KIRC
BZW1,KIRC
BZW2,KIRC
C10orf10,KIRC
C10orf107,KIRC
C10orf128,KIRC
C10orf129,KIRC
C10orf131,KIRC
C10orf137,KIRC
C10orf2,KIRC
C10orf68,KIRC
C10orf76,KIRC
C10orf82,KIRC
C10orf88,KIRC
C10orf95,KIRC
C11orf30,KIRC
C11orf31,KIRC
C11orf42,KIRC
C11orf49,KIRC
C11orf54,KIRC
C11orf57,KIRC
C11orf58,KIRC
C11orf65,KIRC
C11orf70,KIRC
C11orf73,KIRC
C11orf74,KIRC
C11orf82,KIRC
C11orf83,KIRC
C11orf85,KIRC
C11orf88,KIRC
C11orf91,KIRC
C11orf94,KIRC
C12orf10,KIRC
C12orf4,KIRC
C12orf40,KIRC
C12orf42,KIRC
C12orf43,KIRC
C12orf45,KIRC
C12orf49,KIRC
C12orf50,KIRC
C12orf52,KIRC
C12orf56,KIRC
C12orf57,KIRC
C12orf65,KIRC
C12orf71,KIRC
C12orf75,KIRC
C13orf45,KIRC
C14orf159,KIRC
C14orf164,KIRC
C14orf166,KIRC
C14orf166B,KIRC
C14orf178,KIRC
C14orf2,KIRC
C14orf28,KIRC
C14orf39,KIRC
C14orf80,KIRC
C15orf26,KIRC
C15orf38-AP3S2,KIRC
C15orf41,KIRC
C15orf43,KIRC
C15orf48,KIRC
C15orf57,KIRC
C16orf45,KIRC
C16orf59,KIRC
C16orf62,KIRC
C16orf72,KIRC
C16orf80,KIRC
C16orf87,KIRC
C16orf90,KIRC
C16orf92,KIRC
C17orf102,KIRC
C17orf104,KIRC
C17orf105,KIRC
C17orf49,KIRC
C17orf58,KIRC
C17orf66,KIRC
C17orf70,KIRC
C17orf74,KIRC
C17orf75,KIRC
C17orf80,KIRC
C17orf85,KIRC
C17orf89,KIRC
C17orf96,KIRC
C17orf98,KIRC
C17orf99,KIRC
C18orf21,KIRC
C18orf32,KIRC
C19orf18,KIRC
C19orf25,KIRC
C19orf40,KIRC
C19orf43,KIRC
C19orf48,KIRC
C19orf52,KIRC
C19orf53,KIRC
C19orf70,KIRC
C19orf77,KIRC
C19orf82,KIRC
C19orf83,KIRC
C1D,KIRC
C1GALT1,KIRC
C1GALT1C1,KIRC
C1orf101,KIRC
C1orf105,KIRC
C1orf109,KIRC
C1orf112,KIRC
C1orf122,KIRC
C1orf131,KIRC
C1orf146,KIRC
C1orf172,KIRC
C1orf234,KIRC
C1orf27,KIRC
C1orf35,KIRC
C1orf43,KIRC
C1orf52,KIRC
C1orf54,KIRC
C1orf74,KIRC
C1orf86,KIRC
C1orf87,KIRC
C1QBP,KIRC
C1QL2,KIRC
C1QTNF5,KIRC
C1QTNF9,KIRC
C1QTNF9B,KIRC
C1S,KIRC
C20orf112,KIRC
C20orf196,KIRC
C20orf197,KIRC
C20orf24,KIRC
C20orf85,KIRC
C21orf2,KIRC
C21orf59,KIRC
C22orf43,KIRC
C22orf46,KIRC
C2CD4D,KIRC
C2CD5,KIRC
C2orf15,KIRC
C2orf43,KIRC
C2orf49,KIRC
C2orf53,KIRC
C2orf57,KIRC
C2orf68,KIRC
C2orf76,KIRC
C2orf78,KIRC
C2orf80,KIRC
C2orf88,KIRC
C3orf14,KIRC
C3orf17,KIRC
C3orf27,KIRC
C3orf36,KIRC
C3orf38,KIRC
C3orf58,KIRC
C3orf62,KIRC
C3orf70,KIRC
C3orf83,KIRC
C4BPA,KIRC
C4BPB,KIRC
C4orf27,KIRC
C4orf33,KIRC
C4orf46,KIRC
C4orf47,KIRC
C4orf51,KIRC
C5orf15,KIRC
C5orf38,KIRC
C5orf48,KIRC
C5orf52,KIRC
C5orf58,KIRC
C5orf60,KIRC
C6,KIRC
C6orf106,KIRC
C6orf163,KIRC
C6orf211,KIRC
C6orf226,KIRC
C6orf47,KIRC
C6orf48,KIRC
C6orf58,KIRC
C6orf62,KIRC
C6orf89,KIRC
C7orf25,KIRC
C7orf26,KIRC
C7orf34,KIRC
C7orf55-LUC7L2,KIRC
C7orf57,KIRC
C7orf62,KIRC
C8orf33,KIRC
C8orf44,KIRC
C8orf88,KIRC
C9orf114,KIRC
C9orf129,KIRC
C9orf131,KIRC
C9orf135,KIRC
C9orf153,KIRC
C9orf156,KIRC
C9orf16,KIRC
C9orf172,KIRC
C9orf41,KIRC
C9orf78,KIRC
C9orf85,KIRC
C9orf96,KIRC
CA11,KIRC
CA5A,KIRC
CAAP1,KIRC
CAB39,KIRC
CABIN1,KIRC
CACNA2D1,KIRC
CACNB1,KIRC
CACNB3,KIRC
CACNG2,KIRC
CACNG3,KIRC
CACNG6,KIRC
CACTIN,KIRC
CACYBP,KIRC
CAD,KIRC
CADM4,KIRC
CALCA,KIRC
CALCB,KIRC
CALCOCO2,KIRC
CALM2,KIRC
CALML6,KIRC
CAMK1D,KIRC
CAMK2B,KIRC
CAMLG,KIRC
CAMSAP2,KIRC
CAMSAP3,KIRC
CAND1,KIRC
CANT1,KIRC
CANX,KIRC
CAP1,KIRC
CAPN15,KIRC
CAPRIN1,KIRC
CAPS2,KIRC
CAPZA2,KIRC
CAPZB,KIRC
CARD10,KIRC
CARD16,KIRC
CARD17,KIRC
CARM1,KIRC
CARS,KIRC
CARS2,KIRC
CASC1,KIRC
CASC3,KIRC
CASC5,KIRC
CASP3,KIRC
CASP8,KIRC
CAST,KIRC
CASZ1,KIRC
CATSPER1,KIRC
CATSPER4,KIRC
CAV1,KIRC
CAV2,KIRC
CBFB,KIRC
CBLL1,KIRC
CBLN2,KIRC
CBLN4,KIRC
CBWD1,KIRC
CBWD3,KIRC
CBX1,KIRC
CBX3,KIRC
CC2D1A,KIRC
CC2D2B,KIRC
CCAR1,KIRC
CCDC101,KIRC
CCDC102A,KIRC
CCDC102B,KIRC
CCDC104,KIRC
CCDC106,KIRC
CCDC107,KIRC
CCDC109B,KIRC
CCDC112,KIRC
CCDC115,KIRC
CCDC117,KIRC
CCDC12,KIRC
CCDC121,KIRC
CCDC130,KIRC
CCDC132,KIRC
CCDC137,KIRC
CCDC140,KIRC
CCDC144A,KIRC
CCDC144NL,KIRC
CCDC148,KIRC
CCDC152,KIRC
CCDC158,KIRC
CCDC160,KIRC
CCDC172,KIRC
CCDC173,KIRC
CCDC174,KIRC
CCDC178,KIRC
CCDC179,KIRC
CCDC181,KIRC
CCDC22,KIRC
CCDC23,KIRC
CCDC25,KIRC
CCDC27,KIRC
CCDC38,KIRC
CCDC43,KIRC
CCDC50,KIRC
CCDC51,KIRC
CCDC58,KIRC
CCDC59,KIRC
CCDC6,KIRC
CCDC62,KIRC
CCDC63,KIRC
CCDC66,KIRC
CCDC68,KIRC
CCDC69,KIRC
CCDC73,KIRC
CCDC74B,KIRC
CCDC77,KIRC
CCDC80,KIRC
CCDC82,KIRC
CCDC84,KIRC
CCDC85C,KIRC
CCDC86,KIRC
CCDC9,KIRC
CCDC90B,KIRC
CCDC91,KIRC
CCDC93,KIRC
CCDC94,KIRC
CCER1,KIRC
CCIN,KIRC
CCL1,KIRC
CCL13,KIRC
CCL27,KIRC
CCL7,KIRC
