gene,cancer_type
CD177,LGG
CD19,LGG
CD1C,LGG
CD200,LGG
CD244,LGG
CD27,LGG
CD276,LGG
CD2AP,LGG
CD2BP2,LGG
CD300C,LGG
CD302,LGG
CD36,LGG
CD37,LGG
CD3D,LGG
CD3EAP,LGG
CD4,LGG
CD44,LGG
CD46,LGG
CD47,LGG
CD48,LGG
CD52,LGG
CD55,LGG
CD58,LGG
CD5L,LGG
CD79A,LGG
CD79B,LGG
CD81,LGG
CD86,LGG
CD8B,LGG
CD9,LGG
CD96,LGG
CDADC1,LGG
CDAN1,LGG
CDC123,LGG
CDC16,LGG
CDC20,LGG
CDC23,LGG
CDC25A,LGG
CDC25B,LGG
CDC26,LGG
CDC27,LGG
CDC37,LGG
CDC37L1,LGG
CDC40,LGG
CDC42,LGG
CDC45,LGG
CDC5L,LGG
CDC6,LGG
CDC7,LGG
CDC73,LGG
CDCA2,LGG
CDCA3,LGG
CDCA5,LGG
CDCA8,LGG
CDCP2,LGG
CDH1,LGG
CDH10,LGG
CDH11,LGG
CDH17,LGG
CDH2,LGG
CDH23,LGG
CDH24,LGG
CDIP1,LGG
CDIPT,LGG
CDK1,LGG
CDK11A,LGG
CDK12,LGG
CDK13,LGG
CDK16,LGG
CDK17,LGG
CDK2,LGG
CDK2AP2,LGG
CDK4,LGG
CDK5,LGG
CDK5R2,LGG
CDK5RAP2,LGG
CDK5RAP3,LGG
CDK6,LGG
CDK7,LGG
CDK8,LGG
CDK9,LGG
CDKL4,LGG
CDKN2AIP,LGG
CDKN2B,LGG
CDRT1,LGG
CDRT15,LGG
CDRT15L2,LGG
CDS2,LGG
CDT1,LGG
CDX2,LGG
CDY2B,LGG
CEACAM3,LGG
CEACAM4,LGG
CEACAM5,LGG
CEACAM6,LGG
CEACAM8,LGG
CEBPA,LGG
CEBPB,LGG
CEBPD,LGG
CEBPZ,LGG
CELSR2,LGG
CEND1,LGG
CENPA,LGG
CENPC,LGG
CENPE,LGG
CENPF,LGG
CENPH,LGG
CENPI,LGG
CENPJ,LGG
CENPK,LGG
CENPL,LGG
CENPM,LGG
CENPN,LGG
CENPO,LGG
CENPP,LGG
CENPQ,LGG
CENPT,LGG
CENPU,LGG
CENPW,LGG
CEP104,LGG
CEP112,LGG
CEP120,LGG
CEP135,LGG
CEP152,LGG
CEP170,LGG
CEP170B,LGG
CEP192,LGG
CEP290,LGG
CEP350,LGG
CEP44,LGG
CEP55,LGG
CEP57,LGG
CEP57L1,LGG
CEP63,LGG
CEP70,LGG
CEP78,LGG
CEP85,LGG
CEP95,LGG
CEP97,LGG
CEPT1,LGG
CERS2,LGG
CERS3,LGG
CERS5,LGG
CES1,LGG
CETN2,LGG
CETN3,LGG
CFC1,LGG
CFC1B,LGG
CFDP1,LGG
CFH,LGG
CFHR1,LGG
CFHR3,LGG
CFHR4,LGG
CFHR5,LGG
CFI,LGG
CFL1,LGG
CFLAR,LGG
CH25H,LGG
CHAC2,LGG
CHAF1A,LGG
CHAF1B,LGG
CHAMP1,LGG
CHCHD1,LGG
CHCHD2,LGG
CHCHD3,LGG
CHCHD4,LGG
CHCHD5,LGG
CHCHD7,LGG
CHD1,LGG
CHD2,LGG
CHD4,LGG
CHD6,LGG
CHD7,LGG
CHD8,LGG
CHD9,LGG
CHDC2,LGG
CHEK1,LGG
CHERP,LGG
CHFR,LGG
CHI3L2,LGG
CHIC1,LGG
CHIC2,LGG
CHKA,LGG
CHM,LGG
CHML,LGG
CHMP1A,LGG
CHMP1B,LGG
CHMP2A,LGG
CHMP2B,LGG
CHMP3,LGG
CHMP4B,LGG
CHMP5,LGG
CHMP6,LGG
CHMP7,LGG
CHORDC1,LGG
CHP1,LGG
CHPT1,LGG
CHRAC1,LGG
CHRFAM7A,LGG
CHRM2,LGG
CHRM4,LGG
CHRNE,LGG
CHST10,LGG
CHST11,LGG
CHST8,LGG
CHTF18,LGG
CHTF8,LGG
CHTOP,LGG
CHUK,LGG
CHURC1,LGG
CIAO1,LGG
CIAPIN1,LGG
CILP,LGG
CINP,LGG
CIR1,LGG
CIRH1A,LGG
CISD1,LGG
CIT,LGG
CITED2,LGG
CITED4,LGG
CKAP2,LGG
CKAP2L,LGG
CKAP4,LGG
CKAP5,LGG
CKS2,LGG
CLASRP,LGG
CLCC1,LGG
CLCN3,LGG
CLDN1,LGG
CLDN24,LGG
CLDN6,LGG
CLDND1,LGG
CLDND2,LGG
CLEC11A,LGG
CLEC12A,LGG
CLEC18A,LGG
CLEC18B,LGG
CLEC18C,LGG
CLEC2B,LGG
CLEC9A,LGG
CLECL1,LGG
CLGN,LGG
CLHC1,LGG
CLIC4,LGG
CLINT1,LGG
CLK1,LGG
CLK2,LGG
CLK3,LGG
CLMN,LGG
CLMP,LGG
CLNS1A,LGG
CLOCK,LGG
CLP1,LGG
CLPB,LGG
CLPP,LGG
CLPX,LGG
CLSPN,LGG
CLTA,LGG
CLTC,LGG
CLTCL1,LGG
CLUAP1,LGG
CLUH,LGG
CMA1,LGG
CMAS,LGG
CMC1,LGG
CMC2,LGG
CMC4,LGG
CMIP,LGG
CMPK1,LGG
CMTM6,LGG
CMTR1,LGG
CMTR2,LGG
CNBP,LGG
CNEP1R1,LGG
CNGA1,LGG
CNIH1,LGG
CNN2,LGG
CNOT1,LGG
CNOT10,LGG
CNOT11,LGG
CNOT2,LGG
CNOT3,LGG
CNOT4,LGG
CNOT6,LGG
