gene,cancer_type
BCL2L2-PABPN1,KIRP
BCL6,KIRP
BCL7C,KIRP
BCL9,KIRP
BCL9L,KIRP
BCLAF1,KIRP
BCORL1,KIRP
BCS1L,KIRP
BDH2,KIRP
BDNF,KIRP
BDP1,KIRP
BECN1,KIRP
BEND3,KIRP
BET1,KIRP
BEX2,KIRP
BEX4,KIRP
BFAR,KIRP
BFSP1,KIRP
BGLAP,KIRP
BHLHB9,KIRP
BHLHE22,KIRP
BHLHE40,KIRP
BHLHE41,KIRP
BHMT,KIRP
BICD2,KIRP
BID,KIRP
BIRC2,KIRP
BIRC3,KIRP
BIRC5,KIRP
BIRC6,KIRP
BIRC8,KIRP
BIVM,KIRP
BLM,KIRP
BLOC1S2,KIRP
BLOC1S6,KIRP
BLVRB,KIRP
BLZF1,KIRP
BMF,KIRP
BMI1,KIRP
BMP10,KIRP
BMP2K,KIRP
BMP3,KIRP
BMP4,KIRP
BMP5,KIRP
BMP8A,KIRP
BMP8B,KIRP
BMPR1A,KIRP
BMPR1B,KIRP
BMPR2,KIRP
BMS1,KIRP
BNC1,KIRP
BNC2,KIRP
BNIP1,KIRP
BNIP2,KIRP
BNIP3,KIRP
BOD1L1,KIRP
BOD1L2,KIRP
BOLA3,KIRP
BOP1,KIRP
BORA,KIRP
BPGM,KIRP
BPIFC,KIRP
BPNT1,KIRP
BPTF,KIRP
BPY2C,KIRP
BRAF,KIRP
BRAP,KIRP
BRAT1,KIRP
BRCA1,KIRP
BRCA2,KIRP
BRCC3,KIRP
BRD1,KIRP
BRD2,KIRP
BRD4,KIRP
BRD7,KIRP
BRD8,KIRP
BRD9,KIRP
BRF1,KIRP
BRF2,KIRP
BRI3,KIRP
BRI3BP,KIRP
BRINP2,KIRP
BRIP1,KIRP
BRIX1,KIRP
BRMS1,KIRP
BRMS1L,KIRP
BRPF1,KIRP
BRPF3,KIRP
BRS3,KIRP
BRWD1,KIRP
BRWD3,KIRP
BSCL2,KIRP
BSG,KIRP
BSN,KIRP
BSND,KIRP
BSPH1,KIRP
BST1,KIRP
BTAF1,KIRP
BTBD10,KIRP
BTBD3,KIRP
BTBD6,KIRP
BTBD7,KIRP
BTBD8,KIRP
BTBD9,KIRP
BTC,KIRP
BTD,KIRP
BTF3,KIRP
BTF3L4,KIRP
BTG1,KIRP
BTK,KIRP
BTLA,KIRP
BTRC,KIRP
BUB1,KIRP
BUB1B,KIRP
BUB3,KIRP
BUD13,KIRP
BUD31,KIRP
BYSL,KIRP
BZW1,KIRP
BZW2,KIRP
C10orf10,KIRP
C10orf107,KIRP
C10orf128,KIRP
C10orf129,KIRP
C10orf131,KIRP
C10orf137,KIRP
C10orf2,KIRP
C10orf68,KIRP
C10orf76,KIRP
C10orf82,KIRP
C10orf88,KIRP
C10orf95,KIRP
C11orf30,KIRP
C11orf31,KIRP
C11orf42,KIRP
C11orf49,KIRP
C11orf54,KIRP
C11orf57,KIRP
C11orf58,KIRP
C11orf65,KIRP
C11orf70,KIRP
C11orf73,KIRP
C11orf74,KIRP
C11orf82,KIRP
C11orf83,KIRP
C11orf85,KIRP
C11orf88,KIRP
C11orf91,KIRP
C11orf94,KIRP
C12orf10,KIRP
C12orf4,KIRP
C12orf40,KIRP
C12orf42,KIRP
C12orf43,KIRP
C12orf45,KIRP
C12orf49,KIRP
C12orf50,KIRP
C12orf52,KIRP
C12orf56,KIRP
C12orf57,KIRP
C12orf65,KIRP
C12orf71,KIRP
C12orf75,KIRP
C13orf45,KIRP
C14orf159,KIRP
C14orf164,KIRP
C14orf166,KIRP
C14orf166B,KIRP
C14orf178,KIRP
C14orf2,KIRP
C14orf28,KIRP
C14orf39,KIRP
C14orf80,KIRP
C15orf26,KIRP
C15orf38-AP3S2,KIRP
C15orf41,KIRP
C15orf43,KIRP
C15orf48,KIRP
C15orf57,KIRP
C16orf45,KIRP
C16orf59,KIRP
C16orf62,KIRP
C16orf72,KIRP
C16orf80,KIRP
C16orf87,KIRP
C16orf90,KIRP
C16orf92,KIRP
C17orf102,KIRP
C17orf104,KIRP
C17orf105,KIRP
C17orf49,KIRP
C17orf58,KIRP
C17orf66,KIRP
C17orf70,KIRP
C17orf74,KIRP
C17orf75,KIRP
C17orf80,KIRP
C17orf85,KIRP
C17orf89,KIRP
C17orf96,KIRP
C17orf98,KIRP
C17orf99,KIRP
C18orf21,KIRP
C18orf32,KIRP
C19orf18,KIRP
C19orf25,KIRP
C19orf40,KIRP
C19orf43,KIRP
C19orf48,KIRP
C19orf52,KIRP
C19orf53,KIRP
C19orf70,KIRP
C19orf77,KIRP
C19orf82,KIRP
C19orf83,KIRP
C1D,KIRP
C1GALT1,KIRP
C1GALT1C1,KIRP
C1orf101,KIRP
C1orf105,KIRP
C1orf109,KIRP
C1orf112,KIRP
C1orf122,KIRP
C1orf131,KIRP
C1orf146,KIRP
C1orf172,KIRP
C1orf234,KIRP
C1orf27,KIRP
C1orf35,KIRP
C1orf43,KIRP
C1orf52,KIRP
C1orf54,KIRP
C1orf74,KIRP
C1orf86,KIRP
C1orf87,KIRP
C1QBP,KIRP
C1QL2,KIRP
C1QTNF5,KIRP
C1QTNF9,KIRP
C1QTNF9B,KIRP
C1S,KIRP
C20orf112,KIRP
C20orf196,KIRP
C20orf197,KIRP
C20orf24,KIRP
C20orf85,KIRP
C21orf2,KIRP
