gene,cancer_type
C18orf21,PRAD
C18orf32,PRAD
C19orf18,PRAD
C19orf25,PRAD
C19orf40,PRAD
C19orf43,PRAD
C19orf48,PRAD
C19orf52,PRAD
C19orf53,PRAD
C19orf70,PRAD
C19orf77,PRAD
C19orf82,PRAD
C19orf83,PRAD
C1D,PRAD
C1GALT1,PRAD
C1GALT1C1,PRAD
C1orf101,PRAD
C1orf105,PRAD
C1orf109,PRAD
C1orf112,PRAD
C1orf122,PRAD
C1orf131,PRAD
C1orf146,PRAD
C1orf172,PRAD
C1orf234,PRAD
C1orf27,PRAD
C1orf35,PRAD
C1orf43,PRAD
C1orf52,PRAD
C1orf54,PRAD
C1orf74,PRAD
C1orf86,PRAD
C1orf87,PRAD
C1QBP,PRAD
C1QL2,PRAD
C1QTNF5,PRAD
C1QTNF9,PRAD
C1QTNF9B,PRAD
C1S,PRAD
C20orf112,PRAD
C20orf196,PRAD
C20orf197,PRAD
C20orf24,PRAD
C20orf85,PRAD
C21orf2,PRAD
C21orf59,PRAD
C22orf43,PRAD
C22orf46,PRAD
C2CD4D,PRAD
C2CD5,PRAD
C2orf15,PRAD
C2orf43,PRAD
C2orf49,PRAD
C2orf53,PRAD
C2orf57,PRAD
C2orf68,PRAD
C2orf76,PRAD
C2orf78,PRAD
C2orf80,PRAD
C2orf88,PRAD
C3orf14,PRAD
C3orf17,PRAD
C3orf27,PRAD
C3orf36,PRAD
C3orf38,PRAD
C3orf58,PRAD
C3orf62,PRAD
C3orf70,PRAD
C3orf83,PRAD
C4BPA,PRAD
C4BPB,PRAD
C4orf27,PRAD
C4orf33,PRAD
C4orf46,PRAD
C4orf47,PRAD
C4orf51,PRAD
C5orf15,PRAD
C5orf38,PRAD
C5orf48,PRAD
C5orf52,PRAD
C5orf58,PRAD
C5orf60,PRAD
C6,PRAD
C6orf106,PRAD
C6orf163,PRAD
C6orf211,PRAD
C6orf226,PRAD
C6orf47,PRAD
C6orf48,PRAD
C6orf58,PRAD
C6orf62,PRAD
C6orf89,PRAD
C7orf25,PRAD
C7orf26,PRAD
C7orf34,PRAD
C7orf55-LUC7L2,PRAD
C7orf57,PRAD
C7orf62,PRAD
C8orf33,PRAD
C8orf44,PRAD
C8orf88,PRAD
C9orf114,PRAD
C9orf129,PRAD
C9orf131,PRAD
C9orf135,PRAD
C9orf153,PRAD
C9orf156,PRAD
C9orf16,PRAD
C9orf172,PRAD
C9orf41,PRAD
C9orf78,PRAD
