gene,cancer_type
CCR5,SKCM
CCS,SKCM
CCSER1,SKCM
CCT2,SKCM
CCT3,SKCM
CCT4,SKCM
CCT5,SKCM
CCT6A,SKCM
CCT6B,SKCM
CCT7,SKCM
CCT8,SKCM
CCT8L2,SKCM
CCZ1B,SKCM
CD151,SKCM
CD163,SKCM
CD164,SKCM
CD177,SKCM
CD19,SKCM
CD1C,SKCM
CD200,SKCM
CD244,SKCM
CD27,SKCM
CD276,SKCM
CD2AP,SKCM
CD2BP2,SKCM
CD300C,SKCM
CD302,SKCM
CD36,SKCM
CD37,SKCM
CD3D,SKCM
CD3EAP,SKCM
CD4,SKCM
CD44,SKCM
CD46,SKCM
CD47,SKCM
CD48,SKCM
CD52,SKCM
CD55,SKCM
CD58,SKCM
CD5L,SKCM
CD79A,SKCM
CD79B,SKCM
CD81,SKCM
CD86,SKCM
CD8B,SKCM
CD9,SKCM
CD96,SKCM
CDADC1,SKCM
CDAN1,SKCM
CDC123,SKCM
CDC16,SKCM
CDC20,SKCM
CDC23,SKCM
CDC25A,SKCM
CDC25B,SKCM
CDC26,SKCM
CDC27,SKCM
CDC37,SKCM
CDC37L1,SKCM
CDC40,SKCM
CDC42,SKCM
CDC45,SKCM
CDC5L,SKCM
CDC6,SKCM
CDC7,SKCM
CDC73,SKCM
CDCA2,SKCM
CDCA3,SKCM
CDCA5,SKCM
CDCA8,SKCM
CDCP2,SKCM
CDH1,SKCM
CDH10,SKCM
CDH11,SKCM
CDH17,SKCM
CDH2,SKCM
CDH23,SKCM
CDH24,SKCM
CDIP1,SKCM
CDIPT,SKCM
CDK1,SKCM
CDK11A,SKCM
CDK12,SKCM
CDK13,SKCM
CDK16,SKCM
CDK17,SKCM
CDK2,SKCM
CDK2AP2,SKCM
CDK4,SKCM
CDK5,SKCM
CDK5R2,SKCM
CDK5RAP2,SKCM
CDK5RAP3,SKCM
CDK6,SKCM
CDK7,SKCM
CDK8,SKCM
CDK9,SKCM
CDKL4,SKCM
CDKN2AIP,SKCM
CDKN2B,SKCM
CDRT1,SKCM
CDRT15,SKCM
CDRT15L2,SKCM
CDS2,SKCM
CDT1,SKCM
CDX2,SKCM
CDY2B,SKCM
CEACAM3,SKCM
CEACAM4,SKCM
CEACAM5,SKCM
CEACAM6,SKCM
CEACAM8,SKCM
CEBPA,SKCM
CEBPB,SKCM
CEBPD,SKCM
CEBPZ,SKCM
CELSR2,SKCM
CEND1,SKCM
CENPA,SKCM
CENPC,SKCM
CENPE,SKCM
CENPF,SKCM
CENPH,SKCM
CENPI,SKCM
CENPJ,SKCM
CENPK,SKCM
CENPL,SKCM
CENPM,SKCM
CENPN,SKCM
CENPO,SKCM
CENPP,SKCM
CENPQ,SKCM
CENPT,SKCM
CENPU,SKCM
CENPW,SKCM
CEP104,SKCM
CEP112,SKCM
CEP120,SKCM
CEP135,SKCM
CEP152,SKCM
CEP170,SKCM
CEP170B,SKCM
CEP192,SKCM
CEP290,SKCM
CEP350,SKCM
CEP44,SKCM
CEP55,SKCM
CEP57,SKCM
CEP57L1,SKCM
CEP63,SKCM
CEP70,SKCM
CEP78,SKCM
CEP85,SKCM
CEP95,SKCM
CEP97,SKCM
CEPT1,SKCM
CERS2,SKCM
CERS3,SKCM
CERS5,SKCM
CES1,SKCM
CETN2,SKCM
CETN3,SKCM
CFC1,SKCM
CFC1B,SKCM
CFDP1,SKCM
CFH,SKCM
CFHR1,SKCM
