gene,cancer_type
C3orf38,STAD
C3orf58,STAD
C3orf62,STAD
C3orf70,STAD
C3orf83,STAD
C4BPA,STAD
C4BPB,STAD
C4orf27,STAD
C4orf33,STAD
C4orf46,STAD
C4orf47,STAD
C4orf51,STAD
C5orf15,STAD
C5orf38,STAD
C5orf48,STAD
C5orf52,STAD
C5orf58,STAD
C5orf60,STAD
C6,STAD
C6orf106,STAD
C6orf163,STAD
C6orf211,STAD
C6orf226,STAD
C6orf47,STAD
C6orf48,STAD
C6orf58,STAD
C6orf62,STAD
C6orf89,STAD
C7orf25,STAD
C7orf26,STAD
C7orf34,STAD
C7orf55-LUC7L2,STAD
C7orf57,STAD
C7orf62,STAD
C8orf33,STAD
C8orf44,STAD
C8orf88,STAD
C9orf114,STAD
C9orf129,STAD
C9orf131,STAD
C9orf135,STAD
C9orf153,STAD
C9orf156,STAD
C9orf16,STAD
C9orf172,STAD
C9orf41,STAD
C9orf78,STAD
C9orf85,STAD
C9orf96,STAD
CA11,STAD
CA5A,STAD
CAAP1,STAD
CAB39,STAD
CABIN1,STAD
CACNA2D1,STAD
CACNB1,STAD
CACNB3,STAD
CACNG2,STAD
CACNG3,STAD
CACNG6,STAD
CACTIN,STAD
CACYBP,STAD
CAD,STAD
CADM4,STAD
CALCA,STAD
CALCB,STAD
CALCOCO2,STAD
CALM2,STAD
CALML6,STAD
CAMK1D,STAD
CAMK2B,STAD
CAMLG,STAD
CAMSAP2,STAD
CAMSAP3,STAD
CAND1,STAD
CANT1,STAD
CANX,STAD
CAP1,STAD
CAPN15,STAD
CAPRIN1,STAD
CAPS2,STAD
CAPZA2,STAD
CAPZB,STAD
CARD10,STAD
CARD16,STAD
CARD17,STAD
CARM1,STAD
CARS,STAD
CARS2,STAD
CASC1,STAD
CASC3,STAD
CASC5,STAD
CASP3,STAD
CASP8,STAD
CAST,STAD
CASZ1,STAD
CATSPER1,STAD
CATSPER4,STAD
CAV1,STAD
CAV2,STAD
CBFB,STAD
CBLL1,STAD
CBLN2,STAD
CBLN4,STAD
CBWD1,STAD
CBWD3,STAD
CBX1,STAD
CBX3,STAD
CC2D1A,STAD
CC2D2B,STAD
CCAR1,STAD
CCDC101,STAD
CCDC102A,STAD
CCDC102B,STAD
CCDC104,STAD
CCDC106,STAD
CCDC107,STAD
CCDC109B,STAD
CCDC112,STAD
CCDC115,STAD
CCDC117,STAD
CCDC12,STAD
CCDC121,STAD
CCDC130,STAD
CCDC132,STAD
CCDC137,STAD
CCDC140,STAD
CCDC144A,STAD
CCDC144NL,STAD
CCDC148,STAD
CCDC152,STAD
CCDC158,STAD
CCDC160,STAD
CCDC172,STAD
CCDC173,STAD
CCDC174,STAD
CCDC178,STAD
CCDC179,STAD
CCDC181,STAD
CCDC22,STAD
CCDC23,STAD
CCDC25,STAD
CCDC27,STAD
CCDC38,STAD
CCDC43,STAD
CCDC50,STAD
CCDC51,STAD
CCDC58,STAD
CCDC59,STAD
CCDC6,STAD
CCDC62,STAD
CCDC63,STAD
CCDC66,STAD
CCDC68,STAD
CCDC69,STAD
CCDC73,STAD
CCDC74B,STAD
CCDC77,STAD
CCDC80,STAD
CCDC82,STAD
CCDC84,STAD
