gene,cancer_type
C11orf85,COAD
C11orf88,COAD
C11orf91,COAD
C11orf94,COAD
C12orf10,COAD
C12orf4,COAD
C12orf40,COAD
C12orf42,COAD
C12orf43,COAD
C12orf45,COAD
C12orf49,COAD
C12orf50,COAD
C12orf52,COAD
C12orf56,COAD
C12orf57,COAD
C12orf65,COAD
C12orf71,COAD
C12orf75,COAD
C13orf45,COAD
C14orf159,COAD
C14orf164,COAD
C14orf166,COAD
C14orf166B,COAD
C14orf178,COAD
C14orf2,COAD
C14orf28,COAD
C14orf39,COAD
C14orf80,COAD
C15orf26,COAD
C15orf38-AP3S2,COAD
C15orf41,COAD
C15orf43,COAD
C15orf48,COAD
C15orf57,COAD
C16orf45,COAD
C16orf59,COAD
C16orf62,COAD
C16orf72,COAD
C16orf80,COAD
C16orf87,COAD
C16orf90,COAD
C16orf92,COAD
C17orf102,COAD
C17orf104,COAD
C17orf105,COAD
C17orf49,COAD
C17orf58,COAD
C17orf66,COAD
C17orf70,COAD
C17orf74,COAD
C17orf75,COAD
C17orf80,COAD
C17orf85,COAD
C17orf89,COAD
C17orf96,COAD
C17orf98,COAD
C17orf99,COAD
C18orf21,COAD
C18orf32,COAD
C19orf18,COAD
C19orf25,COAD
C19orf40,COAD
C19orf43,COAD
C19orf48,COAD
C19orf52,COAD
C19orf53,COAD
C19orf70,COAD
C19orf77,COAD
C19orf82,COAD
C19orf83,COAD
C1D,COAD
C1GALT1,COAD
C1GALT1C1,COAD
C1orf101,COAD
C1orf105,COAD
C1orf109,COAD
C1orf112,COAD
C1orf122,COAD
C1orf131,COAD
C1orf146,COAD
C1orf172,COAD
C1orf234,COAD
C1orf27,COAD
C1orf35,COAD
C1orf43,COAD
C1orf52,COAD
C1orf54,COAD
C1orf74,COAD
C1orf86,COAD
C1orf87,COAD
C1QBP,COAD
C1QL2,COAD
C1QTNF5,COAD
C1QTNF9,COAD
C1QTNF9B,COAD
C1S,COAD
C20orf112,COAD
C20orf196,COAD
C20orf197,COAD
C20orf24,COAD
C20orf85,COAD
C21orf2,COAD
C21orf59,COAD
C22orf43,COAD
C22orf46,COAD
C2CD4D,COAD
C2CD5,COAD
C2orf15,COAD
C2orf43,COAD
C2orf49,COAD
C2orf53,COAD
C2orf57,COAD
C2orf68,COAD
C2orf76,COAD
C2orf78,COAD
C2orf80,COAD
C2orf88,COAD
C3orf14,COAD
C3orf17,COAD
C3orf27,COAD
C3orf36,COAD
C3orf38,COAD
C3orf58,COAD
C3orf62,COAD
C3orf70,COAD
C3orf83,COAD
C4BPA,COAD
C4BPB,COAD
C4orf27,COAD
C4orf33,COAD
C4orf46,COAD
C4orf47,COAD
C4orf51,COAD
C5orf15,COAD
C5orf38,COAD
C5orf48,COAD
C5orf52,COAD
C5orf58,COAD
C5orf60,COAD
C6,COAD
C6orf106,COAD
C6orf163,COAD
C6orf211,COAD
C6orf226,COAD
C6orf47,COAD
C6orf48,COAD
C6orf58,COAD
C6orf62,COAD
C6orf89,COAD
C7orf25,COAD
C7orf26,COAD
C7orf34,COAD
C7orf55-LUC7L2,COAD
C7orf57,COAD
C7orf62,COAD
C8orf33,COAD
C8orf44,COAD
C8orf88,COAD
C9orf114,COAD
C9orf129,COAD
C9orf131,COAD
C9orf135,COAD
C9orf153,COAD
C9orf156,COAD
C9orf16,COAD
C9orf172,COAD
C9orf41,COAD
C9orf78,COAD
C9orf85,COAD
C9orf96,COAD
CA11,COAD
CA5A,COAD
CAAP1,COAD
CAB39,COAD
CABIN1,COAD
CACNA2D1,COAD
CACNB1,COAD
CACNB3,COAD
CACNG2,COAD
CACNG3,COAD
CACNG6,COAD
CACTIN,COAD
CACYBP,COAD
CAD,COAD
CADM4,COAD
CALCA,COAD
CALCB,COAD
CALCOCO2,COAD
CALM2,COAD
CALML6,COAD
CAMK1D,COAD
CAMK2B,COAD
CAMLG,COAD
CAMSAP2,COAD
CAMSAP3,COAD
CAND1,COAD
CANT1,COAD
CANX,COAD
CAP1,COAD
CAPN15,COAD
CAPRIN1,COAD
CAPS2,COAD
CAPZA2,COAD
CAPZB,COAD
CARD10,COAD
CARD16,COAD
CARD17,COAD
CARM1,COAD
CARS,COAD
CARS2,COAD
CASC1,COAD
CASC3,COAD
CASC5,COAD
CASP3,COAD
CASP8,COAD
CAST,COAD
CASZ1,COAD
CATSPER1,COAD
CATSPER4,COAD
CAV1,COAD
CAV2,COAD
CBFB,COAD
CBLL1,COAD
CBLN2,COAD
CBLN4,COAD
CBWD1,COAD
CBWD3,COAD
CBX1,COAD
CBX3,COAD
CC2D1A,COAD
CC2D2B,COAD
CCAR1,COAD
CCDC101,COAD
CCDC102A,COAD
CCDC102B,COAD
CCDC104,COAD
CCDC106,COAD
