gene,cancer_type
C3orf17,READ
C3orf27,READ
C3orf36,READ
C3orf38,READ
C3orf58,READ
C3orf62,READ
C3orf70,READ
C3orf83,READ
C4BPA,READ
C4BPB,READ
C4orf27,READ
C4orf33,READ
C4orf46,READ
C4orf47,READ
C4orf51,READ
C5orf15,READ
C5orf38,READ
C5orf48,READ
C5orf52,READ
C5orf58,READ
C5orf60,READ
C6,READ
C6orf106,READ
C6orf163,READ
C6orf211,READ
C6orf226,READ
C6orf47,READ
C6orf48,READ
C6orf58,READ
C6orf62,READ
C6orf89,READ
C7orf25,READ
C7orf26,READ
C7orf34,READ
C7orf55-LUC7L2,READ
C7orf57,READ
C7orf62,READ
C8orf33,READ
C8orf44,READ
C8orf88,READ
C9orf114,READ
C9orf129,READ
C9orf131,READ
C9orf135,READ
C9orf153,READ
C9orf156,READ
C9orf16,READ
C9orf172,READ
C9orf41,READ
C9orf78,READ
C9orf85,READ
C9orf96,READ
CA11,READ
CA5A,READ
CAAP1,READ
CAB39,READ
CABIN1,READ
CACNA2D1,READ
CACNB1,READ
CACNB3,READ
CACNG2,READ
CACNG3,READ
CACNG6,READ
CACTIN,READ
CACYBP,READ
CAD,READ
CADM4,READ
CALCA,READ
CALCB,READ
CALCOCO2,READ
CALM2,READ
CALML6,READ
CAMK1D,READ
CAMK2B,READ
CAMLG,READ
CAMSAP2,READ
CAMSAP3,READ
CAND1,READ
CANT1,READ
CANX,READ
CAP1,READ
CAPN15,READ
CAPRIN1,READ
CAPS2,READ
CAPZA2,READ
CAPZB,READ
CARD10,READ
CARD16,READ
CARD17,READ
CARM1,READ
CARS,READ
CARS2,READ
CASC1,READ
CASC3,READ
CASC5,READ
CASP3,READ
CASP8,READ
CAST,READ
CASZ1,READ
CATSPER1,READ
CATSPER4,READ
CAV1,READ
CAV2,READ
CBFB,READ
CBLL1,READ
CBLN2,READ
CBLN4,READ
CBWD1,READ
CBWD3,READ
CBX1,READ
CBX3,READ
CC2D1A,READ
CC2D2B,READ
CCAR1,READ
CCDC101,READ
CCDC102A,READ
CCDC102B,READ
CCDC104,READ
CCDC106,READ
CCDC107,READ
CCDC109B,READ
CCDC112,READ
CCDC115,READ
CCDC117,READ
CCDC12,READ
CCDC121,READ
CCDC130,READ
CCDC132,READ
CCDC137,READ
CCDC140,READ
CCDC144A,READ
CCDC144NL,READ
CCDC148,READ
CCDC152,READ
CCDC158,READ
CCDC160,READ
CCDC172,READ
CCDC173,READ
CCDC174,READ
CCDC178,READ
CCDC179,READ
CCDC181,READ
CCDC22,READ
CCDC23,READ
CCDC25,READ
CCDC27,READ
CCDC38,READ
CCDC43,READ
CCDC50,READ
CCDC51,READ
CCDC58,READ
CCDC59,READ
CCDC6,READ
CCDC62,READ
CCDC63,READ
CCDC66,READ
CCDC68,READ
CCDC69,READ
CCDC73,READ
CCDC74B,READ
CCDC77,READ
CCDC80,READ
CCDC82,READ
CCDC84,READ
CCDC85C,READ
CCDC86,READ
CCDC9,READ
CCDC90B,READ
CCDC91,READ
CCDC93,READ
CCDC94,READ
CCER1,READ
CCIN,READ
CCL1,READ
CCL13,READ
CCL27,READ
CCL7,READ
CCM2,READ
CCNA2,READ
CCNB1,READ
CCNB1IP1,READ
CCNB2,READ
CCNC,READ
CCND1,READ
CCND2,READ
CCND3,READ
CCNDBP1,READ
CCNE1,READ
CCNE2,READ
CCNF,READ
CCNG1,READ
CCNH,READ
CCNI,READ
CCNK,READ
CCNL1,READ
CCNT1,READ
CCNT2,READ
CCNYL1,READ
CCP110,READ
CCR4,READ
CCR5,READ
CCS,READ
CCSER1,READ
CCT2,READ
CCT3,READ
CCT4,READ
CCT5,READ
CCT6A,READ
CCT6B,READ
CCT7,READ
CCT8,READ
CCT8L2,READ
CCZ1B,READ
CD151,READ
CD163,READ
CD164,READ
CD177,READ
CD19,READ
CD1C,READ
CD200,READ
CD244,READ
CD27,READ
CD276,READ
CD2AP,READ
CD2BP2,READ
CD300C,READ
CD302,READ
CD36,READ
CD37,READ
CD3D,READ
CD3EAP,READ
CD4,READ
CD44,READ
CD46,READ
CD47,READ
CD48,READ
CD52,READ
CD55,READ
CD58,READ
CD5L,READ
CD79A,READ
CD79B,READ
CD81,READ
CD86,READ
CD8B,READ
CD9,READ
CD96,READ
CDADC1,READ
CDAN1,READ
CDC123,READ
CDC16,READ
CDC20,READ
CDC23,READ
CDC25A,READ
CDC25B,READ
CDC26,READ
CDC27,READ
CDC37,READ
CDC37L1,READ
CDC40,READ
CDC42,READ
CDC45,READ
CDC5L,READ
CDC6,READ
CDC7,READ
CDC73,READ
CDCA2,READ
CDCA3,READ
CDCA5,READ
CDCA8,READ
CDCP2,READ
CDH1,READ
CDH10,READ
CDH11,READ
CDH17,READ
CDH2,READ
CDH23,READ
CDH24,READ
CDIP1,READ
CDIPT,READ
CDK1,READ
CDK11A,READ
CDK12,READ
CDK13,READ
CDK16,READ
CDK17,READ
CDK2,READ
CDK2AP2,READ
CDK4,READ
CDK5,READ
CDK5R2,READ
CDK5RAP2,READ
CDK5RAP3,READ
CDK6,READ
CDK7,READ
CDK8,READ
CDK9,READ
CDKL4,READ
CDKN2AIP,READ
CDKN2B,READ
CDRT1,READ
CDRT15,READ
CDRT15L2,READ
CDS2,READ
CDT1,READ
CDX2,READ
CDY2B,READ
CEACAM3,READ
CEACAM4,READ
CEACAM5,READ
CEACAM6,READ
CEACAM8,READ
CEBPA,READ
CEBPB,READ
CEBPD,READ
CEBPZ,READ
CELSR2,READ
CEND1,READ
CENPA,READ
CENPC,READ
CENPE,READ
CENPF,READ
CENPH,READ
CENPI,READ
CENPJ,READ
CENPK,READ
CENPL,READ
CENPM,READ
CENPN,READ
CENPO,READ
CENPP,READ
CENPQ,READ
CENPT,READ
CENPU,READ
CENPW,READ
CEP104,READ
CEP112,READ
CEP120,READ
CEP135,READ
CEP152,READ
CEP170,READ
CEP170B,READ
CEP192,READ
CEP290,READ
CEP350,READ
CEP44,READ
CEP55,READ
CEP57,READ
CEP57L1,READ
CEP63,READ
CEP70,READ
CEP78,READ
CEP85,READ
CEP95,READ
CEP97,READ
CEPT1,READ
CERS2,READ
CERS3,READ
CERS5,READ
CES1,READ
CETN2,READ
CETN3,READ
CFC1,READ
CFC1B,READ
CFDP1,READ
CFH,READ
CFHR1,READ
CFHR3,READ
CFHR4,READ
CFHR5,READ
CFI,READ
CFL1,READ
CFLAR,READ
CH25H,READ
CHAC2,READ
CHAF1A,READ
CHAF1B,READ
CHAMP1,READ
CHCHD1,READ
CHCHD2,READ
CHCHD3,READ
CHCHD4,READ
CHCHD5,READ
CHCHD7,READ
CHD1,READ
CHD2,READ
CHD4,READ
CHD6,READ
CHD7,READ
CHD8,READ
CHD9,READ
CHDC2,READ
CHEK1,READ
CHERP,READ
CHFR,READ
CHI3L2,READ
CHIC1,READ
CHIC2,READ
CHKA,READ
CHM,READ
CHML,READ
CHMP1A,READ
CHMP1B,READ
CHMP2A,READ
CHMP2B,READ
CHMP3,READ
CHMP4B,READ
CHMP5,READ
CHMP6,READ
CHMP7,READ
CHORDC1,READ
CHP1,READ
CHPT1,READ
CHRAC1,READ
CHRFAM7A,READ
CHRM2,READ
CHRM4,READ
CHRNE,READ
CHST10,READ
CHST11,READ
CHST8,READ
CHTF18,READ
CHTF8,READ
CHTOP,READ
CHUK,READ
CHURC1,READ
CIAO1,READ
CIAPIN1,READ
CILP,READ
CINP,READ
CIR1,READ
CIRH1A,READ
CISD1,READ
CIT,READ
CITED2,READ
CITED4,READ
CKAP2,READ
CKAP2L,READ
CKAP4,READ
CKAP5,READ
CKS2,READ
CLASRP,READ
CLCC1,READ
CLCN3,READ
CLDN1,READ
CLDN24,READ
CLDN6,READ
CLDND1,READ
CLDND2,READ
CLEC11A,READ
CLEC12A,READ
CLEC18A,READ
CLEC18B,READ
CLEC18C,READ
CLEC2B,READ
CLEC9A,READ
CLECL1,READ
CLGN,READ
CLHC1,READ
CLIC4,READ
CLINT1,READ
CLK1,READ
CLK2,READ
CLK3,READ
CLMN,READ
CLMP,READ
CLNS1A,READ
CLOCK,READ
CLP1,READ
