gene,cancer_type
ATP6V0D1,LUAD
ATP6V0D2,LUAD
ATP6V0E1,LUAD
ATP6V0E2,LUAD
ATP6V1A,LUAD
ATP6V1B2,LUAD
ATP6V1C1,LUAD
ATP6V1D,LUAD
ATP6V1E1,LUAD
ATP6V1F,LUAD
ATP6V1G1,LUAD
ATP6V1G3,LUAD
ATP6V1H,LUAD
ATP7A,LUAD
ATP8A1,LUAD
ATP8A2,LUAD
ATP8B2,LUAD
ATPAF2,LUAD
ATPIF1,LUAD
ATR,LUAD
ATRIP,LUAD
ATRN,LUAD
ATRX,LUAD
ATXN10,LUAD
ATXN2L,LUAD
ATXN3L,LUAD
ATXN7,LUAD
ATXN7L3,LUAD
ATXN7L3B,LUAD
AUP1,LUAD
AURKA,LUAD
AURKAIP1,LUAD
AURKB,LUAD
AUTS2,LUAD
AVEN,LUAD
AVIL,LUAD
AVP,LUAD
AVPR1A,LUAD
AXDND1,LUAD
AXIN2,LUAD
AZGP1,LUAD
AZI2,LUAD
AZIN1,LUAD
B3GALNT1,LUAD
B3GALT4,LUAD
B3GNT2,LUAD
B3GNT5,LUAD
B3GNT6,LUAD
B4GALNT1,LUAD
B4GALT3,LUAD
B4GALT4,LUAD
B4GALT7,LUAD
BACH1,LUAD
BAG4,LUAD
BAI2,LUAD
BAK1,LUAD
BAMBI,LUAD
BANF1,LUAD
BANK1,LUAD
BANP,LUAD
BAP1,LUAD
BARD1,LUAD
BATF,LUAD
BATF2,LUAD
BAZ1A,LUAD
BAZ1B,LUAD
BAZ2B,LUAD
BBIP1,LUAD
BBS10,LUAD
BBS12,LUAD
BBS5,LUAD
BCAN,LUAD
BCAP29,LUAD
BCAP31,LUAD
BCAR1,LUAD
BCAR3,LUAD
BCAS1,LUAD
BCAS2,LUAD
BCAT1,LUAD
BCCIP,LUAD
BCDIN3D,LUAD
BCKDHA,LUAD
BCL10,LUAD
BCL11B,LUAD
BCL2,LUAD
BCL2L1,LUAD
BCL2L12,LUAD
BCL2L15,LUAD
BCL2L2-PABPN1,LUAD
BCL6,LUAD
BCL7C,LUAD
BCL9,LUAD
BCL9L,LUAD
BCLAF1,LUAD
BCORL1,LUAD
BCS1L,LUAD
BDH2,LUAD
BDNF,LUAD
BDP1,LUAD
BECN1,LUAD
BEND3,LUAD
BET1,LUAD
BEX2,LUAD
BEX4,LUAD
BFAR,LUAD
BFSP1,LUAD
BGLAP,LUAD
BHLHB9,LUAD
BHLHE22,LUAD
BHLHE40,LUAD
BHLHE41,LUAD
BHMT,LUAD
BICD2,LUAD
BID,LUAD
BIRC2,LUAD
BIRC3,LUAD
BIRC5,LUAD
BIRC6,LUAD
BIRC8,LUAD
BIVM,LUAD
BLM,LUAD
BLOC1S2,LUAD
BLOC1S6,LUAD
BLVRB,LUAD
BLZF1,LUAD
BMF,LUAD
