gene,cancer_type
CCDC82,GBM
CCDC84,GBM
CCDC85C,GBM
CCDC86,GBM
CCDC9,GBM
CCDC90B,GBM
CCDC91,GBM
CCDC93,GBM
CCDC94,GBM
CCER1,GBM
CCIN,GBM
CCL1,GBM
CCL13,GBM
CCL27,GBM
CCL7,GBM
CCM2,GBM
CCNA2,GBM
CCNB1,GBM
CCNB1IP1,GBM
CCNB2,GBM
CCNC,GBM
CCND1,GBM
CCND2,GBM
CCND3,GBM
CCNDBP1,GBM
CCNE1,GBM
CCNE2,GBM
CCNF,GBM
CCNG1,GBM
CCNH,GBM
CCNI,GBM
CCNK,GBM
CCNL1,GBM
CCNT1,GBM
CCNT2,GBM
CCNYL1,GBM
CCP110,GBM
CCR4,GBM
CCR5,GBM
CCS,GBM
CCSER1,GBM
CCT2,GBM
CCT3,GBM
CCT4,GBM
CCT5,GBM
CCT6A,GBM
CCT6B,GBM
CCT7,GBM
CCT8,GBM
CCT8L2,GBM
CCZ1B,GBM
CD151,GBM
CD163,GBM
CD164,GBM
CD177,GBM
CD19,GBM
CD1C,GBM
CD200,GBM
CD244,GBM
CD27,GBM
CD276,GBM
CD2AP,GBM
CD2BP2,GBM
CD300C,GBM
CD302,GBM
CD36,GBM
CD37,GBM
CD3D,GBM
CD3EAP,GBM
CD4,GBM
CD44,GBM
CD46,GBM
CD47,GBM
CD48,GBM
CD52,GBM
CD55,GBM
CD58,GBM
CD5L,GBM
CD79A,GBM
CD79B,GBM
CD81,GBM
CD86,GBM
CD8B,GBM
CD9,GBM
CD96,GBM
CDADC1,GBM
CDAN1,GBM
CDC123,GBM
CDC16,GBM
CDC20,GBM
CDC23,GBM
CDC25A,GBM
CDC25B,GBM
CDC26,GBM
CDC27,GBM
CDC37,GBM
CDC37L1,GBM
CDC40,GBM
CDC42,GBM
CDC45,GBM
CDC5L,GBM
CDC6,GBM
CDC7,GBM
CDC73,GBM
CDCA2,GBM
CDCA3,GBM
CDCA5,GBM
CDCA8,GBM
CDCP2,GBM
CDH1,GBM
CDH10,GBM
CDH11,GBM
CDH17,GBM
CDH2,GBM
CDH23,GBM
CDH24,GBM
CDIP1,GBM
CDIPT,GBM
CDK1,GBM
CDK11A,GBM
CDK12,GBM
CDK13,GBM
CDK16,GBM
CDK17,GBM
CDK2,GBM
CDK2AP2,GBM
CDK4,GBM
CDK5,GBM
CDK5R2,GBM
CDK5RAP2,GBM
CDK5RAP3,GBM
CDK6,GBM
CDK7,GBM
CDK8,GBM
CDK9,GBM
CDKL4,GBM
CDKN2AIP,GBM
CDKN2B,GBM
CDRT1,GBM
CDRT15,GBM
CDRT15L2,GBM
CDS2,GBM
CDT1,GBM
CDX2,GBM
CDY2B,GBM
CEACAM3,GBM
CEACAM4,GBM
CEACAM5,GBM
CEACAM6,GBM
CEACAM8,GBM
CEBPA,GBM
CEBPB,GBM
CEBPD,GBM
CEBPZ,GBM
CELSR2,GBM
CEND1,GBM
CENPA,GBM
CENPC,GBM
CENPE,GBM
CENPF,GBM
CENPH,GBM
CENPI,GBM
CENPJ,GBM
CENPK,GBM
CENPL,GBM
CENPM,GBM
CENPN,GBM
CENPO,GBM
CENPP,GBM
CENPQ,GBM
CENPT,GBM
CENPU,GBM
CENPW,GBM
CEP104,GBM
CEP112,GBM
CEP120,GBM
CEP135,GBM
CEP152,GBM
CEP170,GBM
CEP170B,GBM
CEP192,GBM
CEP290,GBM
CEP350,GBM
CEP44,GBM
CEP55,GBM
CEP57,GBM
CEP57L1,GBM
CEP63,GBM
CEP70,GBM
CEP78,GBM
CEP85,GBM
CEP95,GBM
CEP97,GBM
CEPT1,GBM
CERS2,GBM
CERS3,GBM
CERS5,GBM
CES1,GBM
CETN2,GBM
CETN3,GBM
CFC1,GBM
CFC1B,GBM
CFDP1,GBM
CFH,GBM
CFHR1,GBM
CFHR3,GBM
CFHR4,GBM
CFHR5,GBM
CFI,GBM
CFL1,GBM
CFLAR,GBM
CH25H,GBM
CHAC2,GBM
CHAF1A,GBM
CHAF1B,GBM
CHAMP1,GBM
CHCHD1,GBM
CHCHD2,GBM
CHCHD3,GBM
CHCHD4,GBM
CHCHD5,GBM
CHCHD7,GBM
CHD1,GBM
CHD2,GBM
CHD4,GBM
CHD6,GBM
CHD7,GBM
CHD8,GBM
CHD9,GBM
CHDC2,GBM
CHEK1,GBM
CHERP,GBM
CHFR,GBM
CHI3L2,GBM
CHIC1,GBM
CHIC2,GBM
CHKA,GBM
CHM,GBM
CHML,GBM
CHMP1A,GBM
CHMP1B,GBM
CHMP2A,GBM
CHMP2B,GBM
CHMP3,GBM
CHMP4B,GBM
CHMP5,GBM
CHMP6,GBM
CHMP7,GBM
CHORDC1,GBM
CHP1,GBM
CHPT1,GBM
CHRAC1,GBM
CHRFAM7A,GBM
CHRM2,GBM
CHRM4,GBM
CHRNE,GBM
CHST10,GBM
CHST11,GBM
CHST8,GBM
CHTF18,GBM
CHTF8,GBM
CHTOP,GBM
CHUK,GBM
CHURC1,GBM
CIAO1,GBM
CIAPIN1,GBM
CILP,GBM
CINP,GBM
CIR1,GBM
CIRH1A,GBM
CISD1,GBM
CIT,GBM
CITED2,GBM
CITED4,GBM
CKAP2,GBM
CKAP2L,GBM
CKAP4,GBM
CKAP5,GBM
CKS2,GBM
CLASRP,GBM
CLCC1,GBM
CLCN3,GBM
CLDN1,GBM
CLDN24,GBM
CLDN6,GBM
CLDND1,GBM
CLDND2,GBM
CLEC11A,GBM
CLEC12A,GBM
CLEC18A,GBM
CLEC18B,GBM
CLEC18C,GBM
CLEC2B,GBM
CLEC9A,GBM
CLECL1,GBM
CLGN,GBM
CLHC1,GBM
CLIC4,GBM
CLINT1,GBM
CLK1,GBM
CLK2,GBM
CLK3,GBM
CLMN,GBM
CLMP,GBM
CLNS1A,GBM
CLOCK,GBM
CLP1,GBM
CLPB,GBM
CLPP,GBM
CLPX,GBM
CLSPN,GBM
CLTA,GBM
CLTC,GBM
CLTCL1,GBM
CLUAP1,GBM
CLUH,GBM
CMA1,GBM
CMAS,GBM
CMC1,GBM
CMC2,GBM
CMC4,GBM
CMIP,GBM
CMPK1,GBM
CMTM6,GBM
CMTR1,GBM
CMTR2,GBM
CNBP,GBM
CNEP1R1,GBM
CNGA1,GBM
CNIH1,GBM
CNN2,GBM
CNOT1,GBM
CNOT10,GBM
CNOT11,GBM
CNOT2,GBM
CNOT3,GBM
CNOT4,GBM
CNOT6,GBM
