gene,cancer_type
C17orf75,MISC
C17orf80,MISC
C17orf85,MISC
C17orf89,MISC
C17orf96,MISC
C17orf98,MISC
C17orf99,MISC
C18orf21,MISC
C18orf32,MISC
C19orf18,MISC
C19orf25,MISC
C19orf40,MISC
C19orf43,MISC
C19orf48,MISC
C19orf52,MISC
C19orf53,MISC
C19orf70,MISC
C19orf77,MISC
C19orf82,MISC
C19orf83,MISC
C1D,MISC
C1GALT1,MISC
C1GALT1C1,MISC
C1orf101,MISC
C1orf105,MISC
C1orf109,MISC
C1orf112,MISC
C1orf122,MISC
C1orf131,MISC
C1orf146,MISC
C1orf172,MISC
C1orf234,MISC
C1orf27,MISC
C1orf35,MISC
C1orf43,MISC
C1orf52,MISC
C1orf54,MISC
C1orf74,MISC
C1orf86,MISC
C1orf87,MISC
C1QBP,MISC
C1QL2,MISC
C1QTNF5,MISC
C1QTNF9,MISC
C1QTNF9B,MISC
C1S,MISC
C20orf112,MISC
C20orf196,MISC
C20orf197,MISC
C20orf24,MISC
C20orf85,MISC
C21orf2,MISC
C21orf59,MISC
C22orf43,MISC
C22orf46,MISC
C2CD4D,MISC
C2CD5,MISC
C2orf15,MISC
C2orf43,MISC
C2orf49,MISC
C2orf53,MISC
C2orf57,MISC
C2orf68,MISC
C2orf76,MISC
C2orf78,MISC
C2orf80,MISC
C2orf88,MISC
C3orf14,MISC
C3orf17,MISC
C3orf27,MISC
C3orf36,MISC
C3orf38,MISC
C3orf58,MISC
C3orf62,MISC
C3orf70,MISC
C3orf83,MISC
C4BPA,MISC
C4BPB,MISC
C4orf27,MISC
C4orf33,MISC
C4orf46,MISC
C4orf47,MISC
C4orf51,MISC
C5orf15,MISC
C5orf38,MISC
C5orf48,MISC
C5orf52,MISC
C5orf58,MISC
C5orf60,MISC
C6,MISC
C6orf106,MISC
C6orf163,MISC
C6orf211,MISC
C6orf226,MISC
C6orf47,MISC
C6orf48,MISC
C6orf58,MISC
C6orf62,MISC
C6orf89,MISC
C7orf25,MISC
C7orf26,MISC
C7orf34,MISC
C7orf55-LUC7L2,MISC
C7orf57,MISC
C7orf62,MISC
C8orf33,MISC
C8orf44,MISC
C8orf88,MISC
C9orf114,MISC
C9orf129,MISC
C9orf131,MISC
C9orf135,MISC
C9orf153,MISC
C9orf156,MISC
C9orf16,MISC
C9orf172,MISC
C9orf41,MISC
C9orf78,MISC
C9orf85,MISC
C9orf96,MISC
CA11,MISC
CA5A,MISC
CAAP1,MISC
CAB39,MISC
CABIN1,MISC
CACNA2D1,MISC
CACNB1,MISC
CACNB3,MISC
CACNG2,MISC
CACNG3,MISC
CACNG6,MISC
CACTIN,MISC
CACYBP,MISC
CAD,MISC
CADM4,MISC
CALCA,MISC
CALCB,MISC
CALCOCO2,MISC
CALM2,MISC
CALML6,MISC
CAMK1D,MISC
CAMK2B,MISC
CAMLG,MISC
CAMSAP2,MISC
CAMSAP3,MISC
CAND1,MISC
CANT1,MISC
CANX,MISC
CAP1,MISC
CAPN15,MISC
CAPRIN1,MISC
CAPS2,MISC
CAPZA2,MISC
CAPZB,MISC
CARD10,MISC
CARD16,MISC
CARD17,MISC
CARM1,MISC
CARS,MISC
CARS2,MISC
CASC1,MISC
CASC3,MISC
CASC5,MISC
CASP3,MISC
CASP8,MISC
CAST,MISC
CASZ1,MISC
CATSPER1,MISC
CATSPER4,MISC
CAV1,MISC
CAV2,MISC
CBFB,MISC
CBLL1,MISC
CBLN2,MISC
CBLN4,MISC
CBWD1,MISC
CBWD3,MISC
CBX1,MISC
CBX3,MISC
CC2D1A,MISC
CC2D2B,MISC
CCAR1,MISC
CCDC101,MISC
CCDC102A,MISC
CCDC102B,MISC
CCDC104,MISC
CCDC106,MISC
CCDC107,MISC
CCDC109B,MISC
CCDC112,MISC
CCDC115,MISC
CCDC117,MISC
CCDC12,MISC
CCDC121,MISC
CCDC130,MISC
CCDC132,MISC
CCDC137,MISC
CCDC140,MISC
CCDC144A,MISC
CCDC144NL,MISC
CCDC148,MISC
CCDC152,MISC
CCDC158,MISC
CCDC160,MISC
CCDC172,MISC
CCDC173,MISC
CCDC174,MISC
CCDC178,MISC
CCDC179,MISC
CCDC181,MISC
CCDC22,MISC
CCDC23,MISC
CCDC25,MISC
CCDC27,MISC
CCDC38,MISC
CCDC43,MISC
CCDC50,MISC
CCDC51,MISC
CCDC58,MISC
CCDC59,MISC
CCDC6,MISC
CCDC62,MISC
CCDC63,MISC
CCDC66,MISC
CCDC68,MISC
CCDC69,MISC
CCDC73,MISC
CCDC74B,MISC
CCDC77,MISC
CCDC80,MISC
CCDC82,MISC
CCDC84,MISC
CCDC85C,MISC
CCDC86,MISC
CCDC9,MISC
CCDC90B,MISC
CCDC91,MISC
CCDC93,MISC
CCDC94,MISC
CCER1,MISC
CCIN,MISC
CCL1,MISC
CCL13,MISC
CCL27,MISC
CCL7,MISC
CCM2,MISC
CCNA2,MISC
CCNB1,MISC
CCNB1IP1,MISC
CCNB2,MISC
CCNC,MISC
CCND1,MISC
CCND2,MISC
CCND3,MISC
CCNDBP1,MISC
CCNE1,MISC
CCNE2,MISC
CCNF,MISC
CCNG1,MISC
CCNH,MISC
CCNI,MISC
CCNK,MISC
CCNL1,MISC
CCNT1,MISC
CCNT2,MISC
CCNYL1,MISC
CCP110,MISC
CCR4,MISC
CCR5,MISC
CCS,MISC
CCSER1,MISC
CCT2,MISC
CCT3,MISC
CCT4,MISC
CCT5,MISC
CCT6A,MISC
CCT6B,MISC
CCT7,MISC
CCT8,MISC
CCT8L2,MISC
CCZ1B,MISC
CD151,MISC
CD163,MISC
CD164,MISC
CD177,MISC
CD19,MISC
CD1C,MISC
CD200,MISC
CD244,MISC
CD27,MISC
CD276,MISC
CD2AP,MISC
CD2BP2,MISC
CD300C,MISC
CD302,MISC
CD36,MISC
CD37,MISC
CD3D,MISC
CD3EAP,MISC
CD4,MISC
CD44,MISC
CD46,MISC
CD47,MISC
CD48,MISC
CD52,MISC
CD55,MISC
CD58,MISC
CD5L,MISC
CD79A,MISC
CD79B,MISC
CD81,MISC
CD86,MISC
CD8B,MISC
CD9,MISC
CD96,MISC
CDADC1,MISC
CDAN1,MISC
CDC123,MISC
CDC16,MISC
CDC20,MISC
CDC23,MISC
CDC25A,MISC
CDC25B,MISC
CDC26,MISC
CDC27,MISC
CDC37,MISC
CDC37L1,MISC
CDC40,MISC
CDC42,MISC
CDC45,MISC
CDC5L,MISC
CDC6,MISC
CDC7,MISC
CDC73,MISC
CDCA2,MISC
CDCA3,MISC
CDCA5,MISC
CDCA8,MISC
CDCP2,MISC
CDH1,MISC
CDH10,MISC
CDH11,MISC
CDH17,MISC
CDH2,MISC
CDH23,MISC
CDH24,MISC
CDIP1,MISC
CDIPT,MISC
CDK1,MISC
CDK11A,MISC
CDK12,MISC
CDK13,MISC
CDK16,MISC
CDK17,MISC
CDK2,MISC
CDK2AP2,MISC
CDK4,MISC
