gene,cancer_type
CCT2,KICH
CCT3,KICH
CCT4,KICH
CCT5,KICH
CCT6A,KICH
CCT6B,KICH
CCT7,KICH
CCT8,KICH
CCT8L2,KICH
CCZ1B,KICH
CD151,KICH
CD163,KICH
CD164,KICH
CD177,KICH
CD19,KICH
CD1C,KICH
CD200,KICH
CD244,KICH
CD27,KICH
CD276,KICH
CD2AP,KICH
CD2BP2,KICH
CD300C,KICH
CD302,KICH
CD36,KICH
CD37,KICH
CD3D,KICH
CD3EAP,KICH
CD4,KICH
CD44,KICH
CD46,KICH
CD47,KICH
CD48,KICH
CD52,KICH
CD55,KICH
CD58,KICH
CD5L,KICH
CD79A,KICH
CD79B,KICH
CD81,KICH
CD86,KICH
CD8B,KICH
CD9,KICH
CD96,KICH
CDADC1,KICH
CDAN1,KICH
CDC123,KICH
CDC16,KICH
CDC20,KICH
CDC23,KICH
CDC25A,KICH
CDC25B,KICH
CDC26,KICH
CDC27,KICH
CDC37,KICH
CDC37L1,KICH
CDC40,KICH
CDC42,KICH
CDC45,KICH
CDC5L,KICH
CDC6,KICH
CDC7,KICH
CDC73,KICH
CDCA2,KICH
CDCA3,KICH
CDCA5,KICH
CDCA8,KICH
CDCP2,KICH
CDH1,KICH
CDH10,KICH
CDH11,KICH
CDH17,KICH
CDH2,KICH
CDH23,KICH
CDH24,KICH
CDIP1,KICH
CDIPT,KICH
CDK1,KICH
CDK11A,KICH
CDK12,KICH
CDK13,KICH
CDK16,KICH
CDK17,KICH
CDK2,KICH
CDK2AP2,KICH
CDK4,KICH
CDK5,KICH
CDK5R2,KICH
CDK5RAP2,KICH
CDK5RAP3,KICH
CDK6,KICH
CDK7,KICH
CDK8,KICH
CDK9,KICH
CDKL4,KICH
CDKN2AIP,KICH
CDKN2B,KICH
CDRT1,KICH
CDRT15,KICH
CDRT15L2,KICH
CDS2,KICH
CDT1,KICH
CDX2,KICH
CDY2B,KICH
CEACAM3,KICH
CEACAM4,KICH
CEACAM5,KICH
CEACAM6,KICH
CEACAM8,KICH
CEBPA,KICH
CEBPB,KICH
CEBPD,KICH
CEBPZ,KICH
CELSR2,KICH
CEND1,KICH
CENPA,KICH
CENPC,KICH
CENPE,KICH
CENPF,KICH
CENPH,KICH
CENPI,KICH
CENPJ,KICH
CENPK,KICH
CENPL,KICH
CENPM,KICH
CENPN,KICH
CENPO,KICH
CENPP,KICH
CENPQ,KICH
CENPT,KICH
CENPU,KICH
CENPW,KICH
CEP104,KICH
CEP112,KICH
CEP120,KICH
CEP135,KICH
CEP152,KICH
CEP170,KICH
CEP170B,KICH
CEP192,KICH
CEP290,KICH
CEP350,KICH
CEP44,KICH
CEP55,KICH
CEP57,KICH
CEP57L1,KICH
CEP63,KICH
CEP70,KICH
CEP78,KICH
CEP85,KICH
CEP95,KICH
CEP97,KICH
CEPT1,KICH
CERS2,KICH
CERS3,KICH
CERS5,KICH
CES1,KICH
CETN2,KICH
CETN3,KICH
CFC1,KICH
CFC1B,KICH
CFDP1,KICH
CFH,KICH
CFHR1,KICH
CFHR3,KICH
CFHR4,KICH
CFHR5,KICH
CFI,KICH
CFL1,KICH
CFLAR,KICH
CH25H,KICH
CHAC2,KICH
CHAF1A,KICH
CHAF1B,KICH
CHAMP1,KICH
CHCHD1,KICH
CHCHD2,KICH
CHCHD3,KICH
CHCHD4,KICH
CHCHD5,KICH
CHCHD7,KICH
CHD1,KICH
CHD2,KICH
CHD4,KICH
CHD6,KICH
CHD7,KICH
CHD8,KICH
CHD9,KICH
CHDC2,KICH
CHEK1,KICH
CHERP,KICH
CHFR,KICH
CHI3L2,KICH
CHIC1,KICH
CHIC2,KICH
CHKA,KICH
CHM,KICH
CHML,KICH
CHMP1A,KICH
CHMP1B,KICH
CHMP2A,KICH
CHMP2B,KICH
CHMP3,KICH
CHMP4B,KICH
CHMP5,KICH
CHMP6,KICH
CHMP7,KICH
CHORDC1,KICH
CHP1,KICH
CHPT1,KICH
CHRAC1,KICH
CHRFAM7A,KICH
CHRM2,KICH
CHRM4,KICH
CHRNE,KICH
CHST10,KICH
CHST11,KICH
CHST8,KICH
CHTF18,KICH
CHTF8,KICH
CHTOP,KICH
CHUK,KICH
CHURC1,KICH
CIAO1,KICH
CIAPIN1,KICH
CILP,KICH
CINP,KICH
CIR1,KICH
CIRH1A,KICH
CISD1,KICH
CIT,KICH
CITED2,KICH
CITED4,KICH
CKAP2,KICH
CKAP2L,KICH
CKAP4,KICH
CKAP5,KICH
CKS2,KICH
CLASRP,KICH
CLCC1,KICH
CLCN3,KICH
CLDN1,KICH
CLDN24,KICH
CLDN6,KICH
CLDND1,KICH
CLDND2,KICH
CLEC11A,KICH
CLEC12A,KICH
CLEC18A,KICH
CLEC18B,KICH
CLEC18C,KICH
CLEC2B,KICH
CLEC9A,KICH
CLECL1,KICH
CLGN,KICH
CLHC1,KICH
CLIC4,KICH
CLINT1,KICH
CLK1,KICH
CLK2,KICH
CLK3,KICH
CLMN,KICH
CLMP,KICH
CLNS1A,KICH
CLOCK,KICH
CLP1,KICH
CLPB,KICH
CLPP,KICH
CLPX,KICH
CLSPN,KICH
CLTA,KICH
CLTC,KICH
CLTCL1,KICH
CLUAP1,KICH
CLUH,KICH
CMA1,KICH
CMAS,KICH
CMC1,KICH
CMC2,KICH
CMC4,KICH
