gene,cancer_type
CAPRIN1,UCEC
CAPS2,UCEC
CAPZA2,UCEC
CAPZB,UCEC
CARD10,UCEC
CARD16,UCEC
CARD17,UCEC
CARM1,UCEC
CARS,UCEC
CARS2,UCEC
CASC1,UCEC
CASC3,UCEC
CASC5,UCEC
CASP3,UCEC
CASP8,UCEC
CAST,UCEC
CASZ1,UCEC
CATSPER1,UCEC
CATSPER4,UCEC
CAV1,UCEC
CAV2,UCEC
CBFB,UCEC
CBLL1,UCEC
CBLN2,UCEC
CBLN4,UCEC
CBWD1,UCEC
CBWD3,UCEC
CBX1,UCEC
CBX3,UCEC
CC2D1A,UCEC
CC2D2B,UCEC
CCAR1,UCEC
CCDC101,UCEC
CCDC102A,UCEC
CCDC102B,UCEC
CCDC104,UCEC
CCDC106,UCEC
CCDC107,UCEC
CCDC109B,UCEC
CCDC112,UCEC
CCDC115,UCEC
CCDC117,UCEC
CCDC12,UCEC
CCDC121,UCEC
CCDC130,UCEC
CCDC132,UCEC
CCDC137,UCEC
CCDC140,UCEC
CCDC144A,UCEC
CCDC144NL,UCEC
CCDC148,UCEC
CCDC152,UCEC
CCDC158,UCEC
CCDC160,UCEC
CCDC172,UCEC
CCDC173,UCEC
CCDC174,UCEC
CCDC178,UCEC
CCDC179,UCEC
CCDC181,UCEC
CCDC22,UCEC
CCDC23,UCEC
CCDC25,UCEC
CCDC27,UCEC
CCDC38,UCEC
CCDC43,UCEC
CCDC50,UCEC
CCDC51,UCEC
CCDC58,UCEC
CCDC59,UCEC
CCDC6,UCEC
CCDC62,UCEC
CCDC63,UCEC
CCDC66,UCEC
CCDC68,UCEC
CCDC69,UCEC
CCDC73,UCEC
CCDC74B,UCEC
CCDC77,UCEC
CCDC80,UCEC
CCDC82,UCEC
CCDC84,UCEC
CCDC85C,UCEC
CCDC86,UCEC
CCDC9,UCEC
CCDC90B,UCEC
CCDC91,UCEC
CCDC93,UCEC
CCDC94,UCEC
CCER1,UCEC
CCIN,UCEC
CCL1,UCEC
CCL13,UCEC
CCL27,UCEC
CCL7,UCEC
CCM2,UCEC
CCNA2,UCEC
CCNB1,UCEC
CCNB1IP1,UCEC
CCNB2,UCEC
CCNC,UCEC
CCND1,UCEC
CCND2,UCEC
CCND3,UCEC
CCNDBP1,UCEC
CCNE1,UCEC
CCNE2,UCEC
CCNF,UCEC
CCNG1,UCEC
CCNH,UCEC
CCNI,UCEC
CCNK,UCEC
CCNL1,UCEC
CCNT1,UCEC
CCNT2,UCEC
CCNYL1,UCEC
CCP110,UCEC
CCR4,UCEC
CCR5,UCEC
CCS,UCEC
CCSER1,UCEC
CCT2,UCEC
CCT3,UCEC
CCT4,UCEC
CCT5,UCEC
CCT6A,UCEC
CCT6B,UCEC
CCT7,UCEC
CCT8,UCEC
CCT8L2,UCEC
CCZ1B,UCEC
CD151,UCEC
CD163,UCEC
CD164,UCEC
CD177,UCEC
CD19,UCEC
CD1C,UCEC
CD200,UCEC
CD244,UCEC
CD27,UCEC
CD276,UCEC
CD2AP,UCEC
CD2BP2,UCEC
CD300C,UCEC
CD302,UCEC
CD36,UCEC
CD37,UCEC
CD3D,UCEC
CD3EAP,UCEC
CD4,UCEC
CD44,UCEC
CD46,UCEC
CD47,UCEC
CD48,UCEC
CD52,UCEC
CD55,UCEC
CD58,UCEC
CD5L,UCEC
CD79A,UCEC
CD79B,UCEC
CD81,UCEC
CD86,UCEC
CD8B,UCEC
CD9,UCEC
CD96,UCEC
CDADC1,UCEC
CDAN1,UCEC
CDC123,UCEC
CDC16,UCEC
CDC20,UCEC
CDC23,UCEC
CDC25A,UCEC
CDC25B,UCEC
CDC26,UCEC
CDC27,UCEC
CDC37,UCEC
CDC37L1,UCEC
CDC40,UCEC
CDC42,UCEC
CDC45,UCEC
CDC5L,UCEC
CDC6,UCEC
CDC7,UCEC
CDC73,UCEC
CDCA2,UCEC
CDCA3,UCEC
CDCA5,UCEC
CDCA8,UCEC
CDCP2,UCEC
CDH1,UCEC
CDH10,UCEC
CDH11,UCEC
CDH17,UCEC
CDH2,UCEC
CDH23,UCEC
CDH24,UCEC
CDIP1,UCEC
CDIPT,UCEC
CDK1,UCEC
CDK11A,UCEC
CDK12,UCEC
CDK13,UCEC
CDK16,UCEC
CDK17,UCEC
CDK2,UCEC
CDK2AP2,UCEC
CDK4,UCEC
CDK5,UCEC
CDK5R2,UCEC
CDK5RAP2,UCEC
CDK5RAP3,UCEC
CDK6,UCEC
CDK7,UCEC
CDK8,UCEC
CDK9,UCEC
CDKL4,UCEC
CDKN2AIP,UCEC
CDKN2B,UCEC
CDRT1,UCEC
CDRT15,UCEC
CDRT15L2,UCEC
CDS2,UCEC
CDT1,UCEC
CDX2,UCEC
CDY2B,UCEC
CEACAM3,UCEC
CEACAM4,UCEC
CEACAM5,UCEC
CEACAM6,UCEC
CEACAM8,UCEC
CEBPA,UCEC
CEBPB,UCEC
CEBPD,UCEC
CEBPZ,UCEC
CELSR2,UCEC
CEND1,UCEC
CENPA,UCEC
CENPC,UCEC
CENPE,UCEC
CENPF,UCEC
CENPH,UCEC
CENPI,UCEC
CENPJ,UCEC
CENPK,UCEC
CENPL,UCEC
CENPM,UCEC
CENPN,UCEC
CENPO,UCEC
CENPP,UCEC
CENPQ,UCEC
CENPT,UCEC
CENPU,UCEC
CENPW,UCEC
CEP104,UCEC
CEP112,UCEC
CEP120,UCEC
CEP135,UCEC
CEP152,UCEC
CEP170,UCEC
CEP170B,UCEC
CEP192,UCEC
CEP290,UCEC
CEP350,UCEC
CEP44,UCEC
CEP55,UCEC
CEP57,UCEC
CEP57L1,UCEC
CEP63,UCEC
CEP70,UCEC
CEP78,UCEC
CEP85,UCEC
CEP95,UCEC
CEP97,UCEC
CEPT1,UCEC
CERS2,UCEC
CERS3,UCEC
CERS5,UCEC
CES1,UCEC
CETN2,UCEC
CETN3,UCEC
CFC1,UCEC
CFC1B,UCEC
CFDP1,UCEC
CFH,UCEC
CFHR1,UCEC
CFHR3,UCEC
CFHR4,UCEC
CFHR5,UCEC
CFI,UCEC
