gene,cancer_type
CCR5,DLBC
CCS,DLBC
CCSER1,DLBC
CCT2,DLBC
CCT3,DLBC
CCT4,DLBC
CCT5,DLBC
CCT6A,DLBC
CCT6B,DLBC
CCT7,DLBC
CCT8,DLBC
CCT8L2,DLBC
CCZ1B,DLBC
CD151,DLBC
CD163,DLBC
CD164,DLBC
CD177,DLBC
CD19,DLBC
CD1C,DLBC
CD200,DLBC
CD244,DLBC
CD27,DLBC
CD276,DLBC
CD2AP,DLBC
CD2BP2,DLBC
CD300C,DLBC
CD302,DLBC
CD36,DLBC
CD37,DLBC
CD3D,DLBC
CD3EAP,DLBC
CD4,DLBC
CD44,DLBC
CD46,DLBC
CD47,DLBC
CD48,DLBC
CD52,DLBC
CD55,DLBC
CD58,DLBC
CD5L,DLBC
CD79A,DLBC
CD79B,DLBC
CD81,DLBC
CD86,DLBC
CD8B,DLBC
CD9,DLBC
CD96,DLBC
CDADC1,DLBC
CDAN1,DLBC
CDC123,DLBC
CDC16,DLBC
CDC20,DLBC
CDC23,DLBC
CDC25A,DLBC
CDC25B,DLBC
CDC26,DLBC
CDC27,DLBC
CDC37,DLBC
CDC37L1,DLBC
CDC40,DLBC
CDC42,DLBC
CDC45,DLBC
CDC5L,DLBC
CDC6,DLBC
CDC7,DLBC
CDC73,DLBC
CDCA2,DLBC
CDCA3,DLBC
CDCA5,DLBC
CDCA8,DLBC
CDCP2,DLBC
CDH1,DLBC
CDH10,DLBC
CDH11,DLBC
CDH17,DLBC
CDH2,DLBC
CDH23,DLBC
CDH24,DLBC
CDIP1,DLBC
CDIPT,DLBC
CDK1,DLBC
CDK11A,DLBC
CDK12,DLBC
CDK13,DLBC
CDK16,DLBC
CDK17,DLBC
CDK2,DLBC
CDK2AP2,DLBC
CDK4,DLBC
CDK5,DLBC
CDK5R2,DLBC
CDK5RAP2,DLBC
CDK5RAP3,DLBC
CDK6,DLBC
CDK7,DLBC
CDK8,DLBC
CDK9,DLBC
CDKL4,DLBC
CDKN2AIP,DLBC
CDKN2B,DLBC
CDRT1,DLBC
CDRT15,DLBC
CDRT15L2,DLBC
CDS2,DLBC
CDT1,DLBC
CDX2,DLBC
CDY2B,DLBC
CEACAM3,DLBC
CEACAM4,DLBC
CEACAM5,DLBC
CEACAM6,DLBC
CEACAM8,DLBC
CEBPA,DLBC
CEBPB,DLBC
CEBPD,DLBC
CEBPZ,DLBC
CELSR2,DLBC
CEND1,DLBC
CENPA,DLBC
CENPC,DLBC
CENPE,DLBC
CENPF,DLBC
CENPH,DLBC
CENPI,DLBC
CENPJ,DLBC
CENPK,DLBC
CENPL,DLBC
CENPM,DLBC
CENPN,DLBC
CENPO,DLBC
CENPP,DLBC
CENPQ,DLBC
CENPT,DLBC
CENPU,DLBC
CENPW,DLBC
CEP104,DLBC
CEP112,DLBC
CEP120,DLBC
CEP135,DLBC
CEP152,DLBC
CEP170,DLBC
CEP170B,DLBC
CEP192,DLBC
CEP290,DLBC
CEP350,DLBC
CEP44,DLBC
CEP55,DLBC
CEP57,DLBC
CEP57L1,DLBC
CEP63,DLBC
CEP70,DLBC
CEP78,DLBC
CEP85,DLBC
CEP95,DLBC
CEP97,DLBC
CEPT1,DLBC
CERS2,DLBC
CERS3,DLBC
CERS5,DLBC
CES1,DLBC
CETN2,DLBC
CETN3,DLBC
CFC1,DLBC
CFC1B,DLBC
CFDP1,DLBC
CFH,DLBC
CFHR1,DLBC
CFHR3,DLBC
CFHR4,DLBC
CFHR5,DLBC
CFI,DLBC
