gene,cancer_type
CCDC106,CHOL
CCDC107,CHOL
CCDC109B,CHOL
CCDC112,CHOL
CCDC115,CHOL
CCDC117,CHOL
CCDC12,CHOL
CCDC121,CHOL
CCDC130,CHOL
CCDC132,CHOL
CCDC137,CHOL
CCDC140,CHOL
CCDC144A,CHOL
CCDC144NL,CHOL
CCDC148,CHOL
CCDC152,CHOL
CCDC158,CHOL
CCDC160,CHOL
CCDC172,CHOL
CCDC173,CHOL
CCDC174,CHOL
CCDC178,CHOL
CCDC179,CHOL
CCDC181,CHOL
CCDC22,CHOL
CCDC23,CHOL
CCDC25,CHOL
CCDC27,CHOL
CCDC38,CHOL
CCDC43,CHOL
CCDC50,CHOL
CCDC51,CHOL
CCDC58,CHOL
CCDC59,CHOL
CCDC6,CHOL
CCDC62,CHOL
CCDC63,CHOL
CCDC66,CHOL
CCDC68,CHOL
CCDC69,CHOL
CCDC73,CHOL
CCDC74B,CHOL
CCDC77,CHOL
CCDC80,CHOL
CCDC82,CHOL
CCDC84,CHOL
CCDC85C,CHOL
CCDC86,CHOL
CCDC9,CHOL
CCDC90B,CHOL
CCDC91,CHOL
CCDC93,CHOL
CCDC94,CHOL
CCER1,CHOL
CCIN,CHOL
CCL1,CHOL
CCL13,CHOL
CCL27,CHOL
CCL7,CHOL
CCM2,CHOL
CCNA2,CHOL
CCNB1,CHOL
CCNB1IP1,CHOL
CCNB2,CHOL
CCNC,CHOL
CCND1,CHOL
CCND2,CHOL
CCND3,CHOL
CCNDBP1,CHOL
CCNE1,CHOL
CCNE2,CHOL
CCNF,CHOL
CCNG1,CHOL
CCNH,CHOL
CCNI,CHOL
CCNK,CHOL
CCNL1,CHOL
CCNT1,CHOL
CCNT2,CHOL
CCNYL1,CHOL
CCP110,CHOL
CCR4,CHOL
CCR5,CHOL
CCS,CHOL
CCSER1,CHOL
CCT2,CHOL
CCT3,CHOL
CCT4,CHOL
CCT5,CHOL
CCT6A,CHOL
CCT6B,CHOL
CCT7,CHOL
CCT8,CHOL
CCT8L2,CHOL
CCZ1B,CHOL
CD151,CHOL
CD163,CHOL
CD164,CHOL
CD177,CHOL
CD19,CHOL
CD1C,CHOL
CD200,CHOL
CD244,CHOL
CD27,CHOL
CD276,CHOL
CD2AP,CHOL
CD2BP2,CHOL
CD300C,CHOL
CD302,CHOL
CD36,CHOL
CD37,CHOL
CD3D,CHOL
CD3EAP,CHOL
CD4,CHOL
CD44,CHOL
CD46,CHOL
CD47,CHOL
CD48,CHOL
CD52,CHOL
CD55,CHOL
CD58,CHOL
CD5L,CHOL
CD79A,CHOL
CD79B,CHOL
CD81,CHOL
CD86,CHOL
CD8B,CHOL
CD9,CHOL
CD96,CHOL
CDADC1,CHOL
CDAN1,CHOL
CDC123,CHOL
CDC16,CHOL
CDC20,CHOL
CDC23,CHOL
CDC25A,CHOL
CDC25B,CHOL
CDC26,CHOL
CDC27,CHOL
CDC37,CHOL
CDC37L1,CHOL
CDC40,CHOL
CDC42,CHOL
CDC45,CHOL
CDC5L,CHOL
CDC6,CHOL
CDC7,CHOL
CDC73,CHOL
CDCA2,CHOL
CDCA3,CHOL
CDCA5,CHOL
CDCA8,CHOL
CDCP2,CHOL
CDH1,CHOL
CDH10,CHOL
CDH11,CHOL
CDH17,CHOL
CDH2,CHOL
CDH23,CHOL
CDH24,CHOL
CDIP1,CHOL
CDIPT,CHOL
CDK1,CHOL
CDK11A,CHOL
CDK12,CHOL
CDK13,CHOL
CDK16,CHOL
CDK17,CHOL
CDK2,CHOL
CDK2AP2,CHOL
CDK4,CHOL
CDK5,CHOL
CDK5R2,CHOL
CDK5RAP2,CHOL
CDK5RAP3,CHOL
CDK6,CHOL
CDK7,CHOL
CDK8,CHOL
CDK9,CHOL
CDKL4,CHOL
CDKN2AIP,CHOL
CDKN2B,CHOL
CDRT1,CHOL
CDRT15,CHOL
CDRT15L2,CHOL
CDS2,CHOL
CDT1,CHOL
CDX2,CHOL
CDY2B,CHOL
CEACAM3,CHOL
CEACAM4,CHOL
CEACAM5,CHOL
CEACAM6,CHOL
CEACAM8,CHOL
CEBPA,CHOL
CEBPB,CHOL
CEBPD,CHOL
CEBPZ,CHOL
CELSR2,CHOL
CEND1,CHOL
CENPA,CHOL
CENPC,CHOL
CENPE,CHOL
CENPF,CHOL
CENPH,CHOL
CENPI,CHOL
CENPJ,CHOL
CENPK,CHOL
CENPL,CHOL
CENPM,CHOL
CENPN,CHOL
CENPO,CHOL
CENPP,CHOL
CENPQ,CHOL
CENPT,CHOL
CENPU,CHOL
CENPW,CHOL
CEP104,CHOL
CEP112,CHOL
CEP120,CHOL
CEP135,CHOL
CEP152,CHOL
CEP170,CHOL
CEP170B,CHOL
CEP192,CHOL
CEP290,CHOL
CEP350,CHOL
CEP44,CHOL
CEP55,CHOL
CEP57,CHOL
CEP57L1,CHOL
CEP63,CHOL
CEP70,CHOL
CEP78,CHOL
CEP85,CHOL
CEP95,CHOL
CEP97,CHOL
CEPT1,CHOL
CERS2,CHOL
CERS3,CHOL
CERS5,CHOL
CES1,CHOL
CETN2,CHOL
CETN3,CHOL
CFC1,CHOL
CFC1B,CHOL
CFDP1,CHOL
CFH,CHOL
CFHR1,CHOL
CFHR3,CHOL
CFHR4,CHOL
CFHR5,CHOL
CFI,CHOL
